chrom	start_peak	end_peak	name_peak	start_gene	end_gene	gene_id	gene_name	strand_gene	gene_type	transcript_id	transcript_type	transcript_support	distance	sbs1_motif	sbs2_motif	sbs1_and_sbs2_motif
chr19	43826702	43828123	ZNF143_conserved_746	43798502	43827199	ENSG00000159871.15	LYPD5	-	protein_coding	ENST00000602179.1	protein_coding	4	213	1	0	0
chr19	43826702	43828123	ZNF143_conserved_746	43828202	43838080	ENSG00000167637.18	ZNF283	+	protein_coding	ENST00000593164.6	protein_coding	1	790	1	1	1
chr19	43934820	43935922	ZNF143_conserved_747	43912624	43935282	ENSG00000124459.12	ZNF45	-	protein_coding	ENST00000269973.10	protein_coding	2	89	0	0	0
chr19	43950675	43951733	ZNF143_conserved_748	43951228	43967709	ENSG00000159905.15	ZNF221	+	protein_coding	ENST00000587682.6	protein_coding	1	24	1	0	0
chr19	44002215	44003800	ZNF143_conserved_749	43996896	44002836	ENSG00000266921.2	ZNF230-DT	-	lncRNA	ENST00000586860.1	lncRNA	2	171	1	1	1
chr19	44002215	44003800	ZNF143_conserved_749	44002957	44013924	ENSG00000159882.13	ZNF230	+	protein_coding	ENST00000429154.7	protein_coding	1	50	1	1	1
chr19	44024820	44025965	ZNF143_conserved_750	44023604	44025262	ENSG00000267144.2	ZNF222-DT	-	lncRNA	ENST00000592583.1	lncRNA	4	130	1	1	1
chr19	44024820	44025965	ZNF143_conserved_750	44025379	44033110	ENSG00000159885.14	ZNF222	+	protein_coding	ENST00000391960.4	protein_coding	1	13	1	0	0
chr19	44071417	44072935	ZNF143_conserved_751	44072159	44089613	ENSG00000186026.7	ZNF284	+	protein_coding	ENST00000421176.4	protein_coding	1	17	1	0	0
chr19	44093732	44095569	ZNF143_conserved_752	44094392	44109886	ENSG00000267680.6	ZNF224	+	protein_coding	ENST00000336976.10	protein_coding	1	258	1	1	1
chr19	44111899	44114210	ZNF143_conserved_753	44105463	44113145	ENSG00000186019.12	ZNF225-AS1	-	lncRNA	ENST00000592946.1	lncRNA	1	91	1	1	1
chr19	44111899	44114210	ZNF143_conserved_753	44113399	44134822	ENSG00000256294.8	ZNF225	+	protein_coding	ENST00000262894.11	protein_coding	1	345	1	0	0
chr19	44164374	44165553	ZNF143_conserved_754	44165073	44175643	ENSG00000167380.17	ZNF226	+	protein_coding	ENST00000590578.5	protein_coding	1	110	0	0	0
chr19	44211826	44213068	ZNF143_conserved_756	44212532	44237268	ENSG00000131115.16	ZNF227	+	protein_coding	ENST00000313040.12	protein_coding	1	85	1	0	0
chr19	44499665	44501028	ZNF143_conserved_757	44474428	44500522	ENSG00000167384.11	ZNF180	-	protein_coding	ENST00000221327.8	protein_coding	1	176	0	0	0
chr19	44889681	44891905	ZNF143_conserved_758	44882027	44890876	ENSG00000267282.1	ENSG00000267282	-	lncRNA	ENST00000585408.1	lncRNA	3	83	1	1	1
chr19	44889681	44891905	ZNF143_conserved_758	44891220	44903689	ENSG00000130204.13	TOMM40	+	protein_coding	ENST00000252487.9	protein_coding	1	427	0	0	0
chr19	45403770	45407138	ZNF143_conserved_760	45379638	45405069	ENSG00000104881.16	PPP1R13L	-	protein_coding	ENST00000360957.10	protein_coding	1	385	0	1	0
chr19	45403770	45407138	ZNF143_conserved_760	45406644	45410737	ENSG00000117877.11	POLR1G	+	protein_coding	ENST00000309424.8	protein_coding	1	1190	1	1	1
chr19	45478274	45479396	ZNF143_conserved_761	45407334	45478828	ENSG00000012061.16	ERCC1	-	protein_coding	ENST00000423698.6	protein_coding	2	7	1	1	1
chr19	45506075	45507875	ZNF143_conserved_763	45507479	45526983	ENSG00000125753.15	VASP	+	protein_coding	ENST00000245932.11	protein_coding	1	504	1	0	0
chr19	45729778	45731748	ZNF143_conserved_765	45710629	45730896	ENSG00000177051.6	FBXO46	-	protein_coding	ENST00000317683.4	protein_coding	2	133	1	1	1
chr19	45862280	45864620	ZNF143_conserved_766	45815410	45863147	ENSG00000125755.19	SYMPK	-	protein_coding	ENST00000245934.12	protein_coding	1	303	1	1	1
chr19	45862280	45864620	ZNF143_conserved_766	45864326	45873797	ENSG00000170608.3	FOXA3	+	protein_coding	ENST00000302177.3	protein_coding	1	876	1	0	0
chr19	46849972	46851823	ZNF143_conserved_770	46838167	46850846	ENSG00000042753.12	AP2S1	-	protein_coding	ENST00000263270.11	protein_coding	1	51	1	1	1
chr19	47047726	47049604	ZNF143_conserved_771	47045909	47048624	ENSG00000130748.7	TMEM160	-	protein_coding	ENST00000253047.7	protein_coding	1	41	1	1	1
chr19	48169469	48171454	ZNF143_conserved_772	48115445	48170344	ENSG00000105486.15	LIG1	-	protein_coding	ENST00000263274.12	protein_coding	1	117	1	1	1
chr19	48169469	48171454	ZNF143_conserved_772	48170692	48197620	ENSG00000185453.13	ZSWIM9	+	protein_coding	ENST00000328759.11	protein_coding	1	231	1	0	0
chr19	48203574	48204484	ZNF143_conserved_773	48204071	48214751	ENSG00000268583.2	ENSG00000268583	+	lncRNA	ENST00000595201.2	lncRNA	4	42	1	1	1
chr19	48362628	48364862	ZNF143_conserved_775	48332357	48363938	ENSG00000161558.11	TMEM143	-	protein_coding	ENST00000377431.6	protein_coding	1	193	1	1	1
chr19	48362628	48364862	ZNF143_conserved_775	48364367	48376377	ENSG00000105467.9	SYNGR4	+	protein_coding	ENST00000344846.7	protein_coding	1	622	1	1	1
chr19	48445176	48446552	ZNF143_conserved_778	48445983	48457022	ENSG00000105447.13	GRWD1	+	protein_coding	ENST00000253237.10	protein_coding	1	119	1	1	1
chr19	48509611	48511258	ZNF143_conserved_779	48485271	48511835	ENSG00000142235.13	LMTK3	-	protein_coding	ENST00000600059.6	protein_coding	2	1401	1	1	1
chr19	48644265	48647179	ZNF143_conserved_781	48637946	48646187	ENSG00000063180.9	CA11	-	protein_coding	ENST00000084798.9	protein_coding	1	465	1	1	1
chr19	48719548	48722228	ZNF143_conserved_782	48712725	48719725	ENSG00000176909.12	MAMSTR	-	protein_coding	ENST00000318083.11	protein_coding	2	1163	1	1	1
chr19	48744427	48746146	ZNF143_conserved_784	48740852	48746909	ENSG00000182264.9	IZUMO1	-	protein_coding	ENST00000332955.7	protein_coding	1	1623	1	1	1
chr19	48806111	48808393	ZNF143_conserved_786	48795100	48807074	ENSG00000105552.15	BCAT2	-	protein_coding	ENST00000593515.5	protein_coding	5	178	1	1	1
chr19	48857965	48860436	ZNF143_conserved_787	48852238	48859374	ENSG00000105559.12	PLEKHA4	-	protein_coding	ENST00000594195.1	protein_coding	2	174	1	1	1
chr19	48881311	48882708	ZNF143_conserved_788	48880971	48882125	ENSG00000104804.8	TULP2	-	protein_coding	ENST00000522341.1	protein_coding	3	116	1	1	1
chr19	48899525	48902120	ZNF143_conserved_789	48900312	48923372	ENSG00000104805.16	NUCB1	+	protein_coding	ENST00000405315.9	protein_coding	1	510	1	1	1
chr19	48918019	48919418	ZNF143_conserved_791	48910930	48918891	ENSG00000235191.1	NUCB1-AS1	-	lncRNA	ENST00000416432.1	lncRNA	2	173	1	1	1
chr19	48964994	48967832	ZNF143_conserved_792	48965309	48966879	ENSG00000087086.15	FTL	+	protein_coding	ENST00000331825.11	protein_coding	1	1104	1	1	1
chr19	49084775	49087000	ZNF143_conserved_795	49085451	49108604	ENSG00000104852.15	SNRNP70	+	protein_coding	ENST00000598441.6	protein_coding	1	436	1	0	0
chr19	49442942	49444665	ZNF143_conserved_797	49429986	49442360	ENSG00000104888.10	SLC17A7	-	protein_coding	ENST00000600601.5	protein_coding	2	1443	1	1	1
chr19	49452787	49454488	ZNF143_conserved_798	49446298	49451814	ENSG00000104872.11	PIH1D1	-	protein_coding	ENST00000262265.10	protein_coding	1	1823	0	0	0
chr19	49452787	49454488	ZNF143_conserved_798	49453225	49471050	ENSG00000161618.10	ALDH16A1	+	protein_coding	ENST00000293350.9	protein_coding	1	412	1	0	0
chr19	49496921	49498073	ZNF143_conserved_799	49496434	49499708	ENSG00000142534.7	RPS11	+	protein_coding	ENST00000270625.7	protein_coding	1	1063	1	0	0
chr19	49640015	49642858	ZNF143_conserved_800	49635292	49640143	ENSG00000126458.4	RRAS	-	protein_coding	ENST00000246792.4	protein_coding	1	1293	1	1	1
chr19	49640015	49642858	ZNF143_conserved_800	49642209	49658642	ENSG00000126461.15	SCAF1	+	protein_coding	ENST00000360565.8	protein_coding	2	773	1	1	1
chr19	49664294	49666668	ZNF143_conserved_802	49659579	49665705	ENSG00000126456.16	IRF3	-	protein_coding	ENST00000593922.5	protein_coding	1	224	1	1	1
chr19	49664294	49666668	ZNF143_conserved_802	49665566	49673916	ENSG00000126453.11	BCL2L12	+	protein_coding	ENST00000246785.7	protein_coding	1	85	1	1	1
chr19	49850214	49851340	ZNF143_conserved_804	49838639	49851676	ENSG00000268006.1	PTOV1-AS1	-	lncRNA	ENST00000596521.1	lncRNA	1	899	1	1	1
chr19	49850214	49851340	ZNF143_conserved_804	49850754	49860739	ENSG00000104960.15	PTOV1	+	protein_coding	ENST00000600603.5	protein_coding	1	23	1	0	0
chr19	50024821	50026492	ZNF143_conserved_806	49976468	50025372	ENSG00000105053.11	VRK3	-	protein_coding	ENST00000316763.8	protein_coding	1	284	1	1	1
chr19	50024821	50026492	ZNF143_conserved_806	50025806	50048772	ENSG00000142528.16	ZNF473	+	protein_coding	ENST00000391821.6	protein_coding	1	150	1	1	1
chr19	50510663	50511901	ZNF143_conserved_808	50505998	50511191	ENSG00000161677.12	JOSD2	-	protein_coding	ENST00000598418.6	protein_coding	1	91	0	0	0
chr19	50649111	50650418	ZNF143_conserved_809	50649788	50659095	ENSG00000235034.7	C19orf81	+	protein_coding	ENST00000458538.1	protein_coding	3	24	1	1	1
chr19	51107634	51109270	ZNF143_conserved_810	51097606	51108409	ENSG00000142544.7	CTU1	-	protein_coding	ENST00000421832.3	protein_coding	2	43	0	1	0
chr19	54102156	54103589	ZNF143_conserved_814	54094670	54102692	ENSG00000170909.14	OSCAR	-	protein_coding	ENST00000284648.10	protein_coding	1	180	1	0	0
chr19	54102156	54103589	ZNF143_conserved_814	54102855	54107568	ENSG00000170906.16	NDUFA3	+	protein_coding	ENST00000485876.6	protein_coding	1	17	1	1	1
chr19	54114460	54116296	ZNF143_conserved_815	54107020	54115657	ENSG00000105619.14	TFPT	-	protein_coding	ENST00000391759.6	protein_coding	1	279	1	1	1
chr19	54114460	54116296	ZNF143_conserved_815	54115754	54131713	ENSG00000105618.14	PRPF31	+	protein_coding	ENST00000321030.9	protein_coding	1	376	1	1	1
chr19	55116114	55119300	ZNF143_conserved_817	55090918	55117637	ENSG00000125503.13	PPP1R12C	-	protein_coding	ENST00000263433.8	protein_coding	1	70	1	1	1
chr19	55178546	55180414	ZNF143_conserved_818	55171196	55180289	ENSG00000129990.15	SYT5	-	protein_coding	ENST00000354308.8	protein_coding	1	809	1	1	1
chr19	55475485	55477398	ZNF143_conserved_821	55476617	55484487	ENSG00000197483.10	ZNF628	+	protein_coding	ENST00000598519.2	protein_coding	1	176	1	1	1
chr19	56140324	56142855	ZNF143_conserved_822	56141321	56160893	ENSG00000167685.15	ZNF444	+	protein_coding	ENST00000592949.5	protein_coding	1	268	1	1	1
chr19	56314055	56315755	ZNF143_conserved_823	56221487	56314925	ENSG00000131848.10	ZSCAN5A	-	protein_coding	ENST00000587492.5	protein_coding	2	20	1	0	0
chr19	56314055	56315755	ZNF143_conserved_823	56314703	56341287	ENSG00000267549.6	ZSCAN5A-AS1	+	lncRNA	ENST00000587004.5	lncRNA	2	202	1	1	1
chr19	57240023	57241069	ZNF143_conserved_824	57240632	57262728	ENSG00000204524.7	ZNF805	+	protein_coding	ENST00000414468.3	protein_coding	5	86	1	1	1
chr19	57279627	57281325	ZNF143_conserved_825	57267220	57280308	ENSG00000267871.6	ZNF460-AS1	-	lncRNA	ENST00000601567.5	lncRNA	2	168	0	0	0
chr19	57279627	57281325	ZNF143_conserved_825	57280485	57294069	ENSG00000197714.9	ZNF460	+	protein_coding	ENST00000360338.4	protein_coding	1	9	1	1	1
chr19	57410473	57411855	ZNF143_conserved_826	57411161	57421934	ENSG00000186272.13	ZNF17	+	protein_coding	ENST00000307658.12	protein_coding	2	3	1	1	1
chr19	57434494	57436052	ZNF143_conserved_827	57435325	57447101	ENSG00000186230.7	ZNF749	+	protein_coding	ENST00000334181.5	protein_coding	2	52	1	1	1
chr19	57632601	57633642	ZNF143_conserved_828	57633168	57642779	ENSG00000121417.14	ZNF211	+	protein_coding	ENST00000347302.7	protein_coding	1	47	1	1	1
chr19	57746011	57747614	ZNF143_conserved_829	57746815	57758148	ENSG00000152443.13	ZNF776	+	protein_coding	ENST00000317178.10	protein_coding	1	3	1	1	1
chr19	57814406	57815432	ZNF143_conserved_830	57807082	57814913	ENSG00000178935.5	ZNF552	-	protein_coding	ENST00000391701.1	protein_coding	2	6	1	1	1
chr19	57915986	57917154	ZNF143_conserved_831	57908480	57916591	ENSG00000173480.11	ZNF417	-	protein_coding	ENST00000595559.1	protein_coding	1	21	1	1	1
chr19	58182364	58184198	ZNF143_conserved_832	58183427	58213552	ENSG00000171606.18	ZNF274	+	protein_coding	ENST00000326804.8	protein_coding	1	146	1	0	0
chr19	58278295	58279804	ZNF143_conserved_833	58257270	58278830	ENSG00000268516.4	ZNF8-DT	-	lncRNA	ENST00000597230.4	lncRNA	2	219	1	1	1
chr19	58278295	58279804	ZNF143_conserved_833	58278955	58302791	ENSG00000278129.2	ZNF8	+	protein_coding	ENST00000621650.2	protein_coding	1	94	1	1	1
chr19	58278295	58279804	ZNF143_conserved_833	58278966	58315197	ENSG00000267216.1	ZNF8-ERVK3-1	+	lncRNA	ENST00000591325.1	lncRNA	2	83	1	1	1
chr19	58304706	58306327	ZNF143_conserved_834	58305377	58316812	ENSG00000142396.11	ERVK3-1	+	protein_coding	ENST00000413518.6	protein_coding	2	139	1	1	1
chr19	58326485	58327965	ZNF143_conserved_835	58310352	58326935	ENSG00000283103.5	ENSG00000283103	-	lncRNA	ENST00000634676.2	lncRNA	5	290	1	1	1
chr19	58326485	58327965	ZNF143_conserved_835	58326994	58342332	ENSG00000182318.6	ZSCAN22	+	protein_coding	ENST00000329665.5	protein_coding	1	231	1	1	1
chr19	58380288	58381700	ZNF143_conserved_836	58367618	58381022	ENSG00000152475.7	ZNF837	-	protein_coding	ENST00000427624.2	protein_coding	1	28	1	1	1
chr19	58407078	58409692	ZNF143_conserved_837	58408649	58418327	ENSG00000171574.19	ZNF584	+	protein_coding	ENST00000306910.9	protein_coding	1	264	0	0	0
chr19	58407078	58409692	ZNF143_conserved_837	58406396	58407177	ENSG00000232098.3	ZNF584-DT	-	lncRNA	ENST00000597309.1	lncRNA	3	1208	1	1	1
chr19	58451026	58452262	ZNF143_conserved_838	58451622	58457833	ENSG00000249471.8	ZNF324B	+	protein_coding	ENST00000336614.9	protein_coding	1	22	1	1	1
chr19	58466404	58467847	ZNF143_conserved_839	58467080	58475436	ENSG00000083812.13	ZNF324	+	protein_coding	ENST00000196482.4	protein_coding	1	45	1	1	1
chr19	58475148	58477118	ZNF143_conserved_840	58476352	58481230	ENSG00000083838.17	ZNF446	+	protein_coding	ENST00000594369.6	protein_coding	1	219	1	1	1
chr19	58572277	58574030	ZNF143_conserved_841	58561932	58573298	ENSG00000099326.9	MZF1	-	protein_coding	ENST00000594234.5	protein_coding	1	145	1	1	1
chr19	58575024	58576303	ZNF143_conserved_842	58575445	58599801	ENSG00000286104.1	ENSG00000286104	+	lncRNA	ENST00000487264.5	lncRNA	1	218	0	1	0
chr2	18559822	18561128	ZNF143_conserved_844	18554723	18560653	ENSG00000240857.2	RDH14	-	protein_coding	ENST00000381249.4	protein_coding	1	178	1	1	1
chr2	24046968	24048105	ZNF143_conserved_845	24029347	24047361	ENSG00000163026.12	WDCP	-	protein_coding	ENST00000406895.3	protein_coding	1	175	1	1	1
chr2	24792749	24794125	ZNF143_conserved_846	24789728	24793391	ENSG00000184924.6	PTRHD1	-	protein_coding	ENST00000328379.6	protein_coding	1	46	1	0	0
chr2	24792749	24794125	ZNF143_conserved_846	24793462	24822373	ENSG00000138092.11	CENPO	+	protein_coding	ENST00000260662.2	protein_coding	1	25	0	0	0
chr2	25877060	25878967	ZNF143_conserved_847	25737692	25878466	ENSG00000143970.18	ASXL2	-	protein_coding	ENST00000336112.9	protein_coding	1	453	1	0	0
chr2	25981665	25983476	ZNF143_conserved_848	25926598	25982497	ENSG00000084731.15	KIF3C	-	protein_coding	ENST00000264712.8	protein_coding	1	73	1	1	1
chr2	26345294	26346426	ZNF143_conserved_850	26316974	26346768	ENSG00000173567.16	ADGRF3	-	protein_coding	ENST00000433584.1	protein_coding	4	908	1	0	0
chr2	26345294	26346426	ZNF143_conserved_850	26346143	26395885	ENSG00000138018.19	SELENOI	+	protein_coding	ENST00000260585.12	protein_coding	1	283	1	0	0
chr2	27032310	27033474	ZNF143_conserved_851	27032965	27041694	ENSG00000119777.20	TMEM214	+	protein_coding	ENST00000238788.14	protein_coding	1	73	1	1	1
chr2	27356068	27357882	ZNF143_conserved_854	27325854	27356764	ENSG00000115207.15	GTF3C2	-	protein_coding	ENST00000264720.8	protein_coding	1	211	1	1	1
chr2	27356068	27357882	ZNF143_conserved_854	27356246	27360256	ENSG00000234072.1	GTF3C2-AS2	+	lncRNA	ENST00000447070.1	lncRNA	2	729	1	0	0
chr2	27369673	27371754	ZNF143_conserved_855	27364352	27370338	ENSG00000115211.17	EIF2B4	-	protein_coding	ENST00000347454.9	protein_coding	1	375	0	0	0
chr2	27369673	27371754	ZNF143_conserved_855	27370616	27377535	ENSG00000115234.11	SNX17	+	protein_coding	ENST00000233575.7	protein_coding	1	97	1	1	1
chr2	27771374	27772475	ZNF143_conserved_856	27771719	27779733	ENSG00000243147.8	MRPL33	+	protein_coding	ENST00000296102.8	protein_coding	1	205	1	1	1
chr2	32062862	32064198	ZNF143_conserved_857	32063556	32157637	ENSG00000021574.14	SPAST	+	protein_coding	ENST00000315285.9	protein_coding	1	26	0	0	0
chr2	32627525	32628676	ZNF143_conserved_858	32628050	32821051	ENSG00000018699.13	TTC27	+	protein_coding	ENST00000317907.9	protein_coding	1	50	1	0	0
chr2	36965751	36967281	ZNF143_conserved_859	36837698	36966536	ENSG00000115808.12	STRN	-	protein_coding	ENST00000263918.9	protein_coding	1	20	1	1	1
chr2	38665070	38666761	ZNF143_conserved_860	38666114	38734765	ENSG00000143891.17	GALM	+	protein_coding	ENST00000272252.10	protein_coding	1	199	1	1	1
chr2	38777709	38778865	ZNF143_conserved_861	38778210	38785002	ENSG00000152147.11	GEMIN6	+	protein_coding	ENST00000281950.8	protein_coding	1	77	0	1	0
chr2	43773486	43774633	ZNF143_conserved_862	43774064	43795183	ENSG00000138036.18	DYNC2LI1	+	protein_coding	ENST00000398823.6	protein_coding	1	5	1	1	1
chr2	43994927	43996741	ZNF143_conserved_863	43886224	43995989	ENSG00000138095.20	LRPPRC	-	protein_coding	ENST00000260665.12	protein_coding	1	155	1	0	0
chr2	53767163	53768449	ZNF143_conserved_864	53767804	53775196	ENSG00000143942.5	CHAC2	+	protein_coding	ENST00000295304.5	protein_coding	1	2	1	1	1
chr2	53786407	53787495	ZNF143_conserved_865	53669980	53786953	ENSG00000115239.24	ASB3	-	protein_coding	ENST00000263634.8	protein_coding	1	2	0	0	0
chr2	53786407	53787495	ZNF143_conserved_865	53787044	53818796	ENSG00000068912.15	ERLEC1	+	protein_coding	ENST00000185150.9	protein_coding	1	93	1	0	0
chr2	54722781	54724143	ZNF143_conserved_866	54723662	54972025	ENSG00000214595.13	EML6	+	protein_coding	ENST00000356458.8	protein_coding	5	200	1	1	1
chr2	55231730	55233364	ZNF143_conserved_867	55175669	55232563	ENSG00000162994.16	CLHC1	-	protein_coding	ENST00000406076.5	protein_coding	1	16	1	1	1
chr2	55231730	55233364	ZNF143_conserved_867	55232678	55235755	ENSG00000143947.15	RPS27A	+	protein_coding	ENST00000404735.1	protein_coding	1	131	1	1	1
chr2	55618294	55619295	ZNF143_conserved_868	55547292	55617622	ENSG00000275052.5	PPP4R3B	-	protein_coding	ENST00000616407.2	protein_coding	1	1172	1	1	1
chr2	63588007	63589544	ZNF143_conserved_869	63228388	63588518	ENSG00000143951.16	WDPCP	-	protein_coding	ENST00000409562.7	protein_coding	1	257	1	1	1
chr2	63588007	63589544	ZNF143_conserved_869	63588963	63607197	ENSG00000014641.21	MDH1	+	protein_coding	ENST00000233114.13	protein_coding	1	188	1	1	1
chr2	64523922	64525346	ZNF143_conserved_870	64524328	64593005	ENSG00000119844.17	AFTPH	+	protein_coding	ENST00000409933.6	protein_coding	1	306	0	0	0
chr2	65129371	65131120	ZNF143_conserved_871	65086854	65130106	ENSG00000138069.18	RAB1A	-	protein_coding	ENST00000409784.8	protein_coding	1	139	1	1	1
chr2	68466481	68468089	ZNF143_conserved_872	68459422	68467294	ENSG00000204923.4	FBXO48	-	protein_coding	ENST00000377957.4	protein_coding	1	9	1	1	1
chr2	68466481	68468089	ZNF143_conserved_872	68467585	68580162	ENSG00000169621.11	APLF	+	protein_coding	ENST00000303795.9	protein_coding	1	300	0	1	0
chr2	69643296	69644748	ZNF143_conserved_873	69481056	69643717	ENSG00000115977.21	AAK1	-	protein_coding	ENST00000406297.7	protein_coding	1	305	1	1	1
chr2	70190187	70191577	ZNF143_conserved_874	70149885	70191019	ENSG00000115998.8	C2orf42	-	protein_coding	ENST00000264434.7	protein_coding	1	137	1	1	1
chr2	73070531	73072463	ZNF143_conserved_875	72942036	73071712	ENSG00000144040.13	SFXN5	-	protein_coding	ENST00000272433.7	protein_coding	1	215	1	1	1
chr2	73232778	73235199	ZNF143_conserved_876	73228010	73233239	ENSG00000135617.4	PRADC1	-	protein_coding	ENST00000258083.3	protein_coding	1	749	1	1	1
chr2	73232778	73235199	ZNF143_conserved_876	73234308	73253005	ENSG00000135624.17	CCT7	+	protein_coding	ENST00000258091.10	protein_coding	1	320	1	1	1
chr2	74525990	74527039	ZNF143_conserved_877	74518131	74526191	ENSG00000144045.14	DQX1	-	protein_coding	ENST00000393951.6	protein_coding	2	323	1	1	1
chr2	74528810	74531113	ZNF143_conserved_878	74526652	74529706	ENSG00000115307.17	AUP1	-	protein_coding	ENST00000377526.4	protein_coding	1	255	1	0	0
chr2	74528810	74531113	ZNF143_conserved_878	74529933	74533319	ENSG00000115317.13	HTRA2	+	protein_coding	ENST00000258080.8	protein_coding	1	28	1	1	1
chr2	75645900	75647471	ZNF143_conserved_879	75646783	75662206	ENSG00000115364.14	MRPL19	+	protein_coding	ENST00000393909.7	protein_coding	1	98	0	0	0
chr2	84458778	84459997	ZNF143_conserved_880	84423528	84459280	ENSG00000163541.12	SUCLG1	-	protein_coding	ENST00000393868.7	protein_coding	1	107	1	1	1
chr2	85353871	85355325	ZNF143_conserved_881	85341955	85354528	ENSG00000042445.14	RETSAT	-	protein_coding	ENST00000295802.9	protein_coding	1	70	1	1	1
chr2	85353871	85355325	ZNF143_conserved_881	85354757	85391748	ENSG00000115459.18	ELMOD3	+	protein_coding	ENST00000393852.8	protein_coding	1	159	0	1	0
chr2	85417629	85419683	ZNF143_conserved_882	85399146	85418432	ENSG00000042493.16	CAPG	-	protein_coding	ENST00000409275.1	protein_coding	3	224	0	0	0
chr2	85417629	85419683	ZNF143_conserved_882	85418714	85437029	ENSG00000152292.18	SH2D6	+	protein_coding	ENST00000469800.7	protein_coding	3	58	1	1	1
chr2	86105023	86106795	ZNF143_conserved_883	86020216	86105886	ENSG00000068654.17	POLR1A	-	protein_coding	ENST00000263857.11	protein_coding	1	23	1	1	1
chr2	86105023	86106795	ZNF143_conserved_883	86106235	86142157	ENSG00000132300.19	PTCD3	+	protein_coding	ENST00000254630.12	protein_coding	1	326	1	1	1
chr2	86194501	86196172	ZNF143_conserved_884	86143936	86195403	ENSG00000132305.22	IMMT	-	protein_coding	ENST00000442664.6	protein_coding	1	67	1	1	1
chr2	88690798	88692452	ZNF143_conserved_885	88691673	88750929	ENSG00000153574.9	RPIA	+	protein_coding	ENST00000283646.5	protein_coding	1	48	1	1	1
chr2	95165089	95166386	ZNF143_conserved_886	95152726	95165413	ENSG00000144026.14	ZNF514	-	protein_coding	ENST00000447814.1	protein_coding	4	324	1	1	1
chr2	95165089	95166386	ZNF143_conserved_886	95165809	95184317	ENSG00000275111.5	ZNF2	+	protein_coding	ENST00000614034.5	protein_coding	1	72	0	0	0
chr2	95206998	95208087	ZNF143_conserved_887	95207711	95259144	ENSG00000233757.7	ENSG00000233757	+	protein_coding	ENST00000614286.1	protein_coding	3	169	0	0	0
chr2	96265424	96267492	ZNF143_conserved_888	96248514	96265997	ENSG00000135956.9	TMEM127	-	protein_coding	ENST00000258439.8	protein_coding	1	461	1	1	1
chr2	96265424	96267492	ZNF143_conserved_888	96266225	96274173	ENSG00000144021.3	CIAO1	+	protein_coding	ENST00000488633.2	protein_coding	1	233	1	1	1
chr2	96536115	96537856	ZNF143_conserved_889	96536752	96552634	ENSG00000196843.17	ARID5A	+	protein_coding	ENST00000357485.8	protein_coding	1	233	1	1	1
chr2	96739646	96740815	ZNF143_conserved_890	96705929	96740064	ENSG00000114988.12	LMAN2L	-	protein_coding	ENST00000264963.9	protein_coding	1	166	1	1	1
chr2	99154485	99155527	ZNF143_conserved_891	98997261	99154942	ENSG00000135951.16	TSGA10	-	protein_coding	ENST00000393483.8	protein_coding	1	64	0	0	0
chr2	99154485	99155527	ZNF143_conserved_891	99154955	99163157	ENSG00000144182.17	LIPT1	+	protein_coding	ENST00000393473.6	protein_coding	1	51	0	0	0
chr2	99154485	99155527	ZNF143_conserved_891	99154998	99195298	ENSG00000273155.1	ENSG00000273155	+	protein_coding	ENST00000410042.1	protein_coding	2	8	0	0	0
chr2	99335936	99338115	ZNF143_conserved_892	99318982	99336333	ENSG00000115514.12	TXNDC9	-	protein_coding	ENST00000264255.8	protein_coding	1	692	1	1	1
chr2	99335936	99338115	ZNF143_conserved_892	99337389	99401326	ENSG00000158417.11	EIF5B	+	protein_coding	ENST00000289371.11	protein_coding	1	364	0	0	0
chr2	101001720	101003032	ZNF143_conserved_893	100993676	101002244	ENSG00000223947.1	ENSG00000223947	-	lncRNA	ENST00000452364.1	lncRNA	1	132	1	0	0
chr2	101001720	101003032	ZNF143_conserved_893	101002293	101006419	ENSG00000071082.11	RPL31	+	protein_coding	ENST00000409733.5	protein_coding	1	83	1	0	0
chr2	105336946	105338110	ZNF143_conserved_895	105337532	105345596	ENSG00000135974.10	C2orf49	+	protein_coding	ENST00000410049.1	protein_coding	1	4	0	0	0
chr2	111883565	111884840	ZNF143_conserved_896	111767640	111884193	ENSG00000153107.13	ANAPC1	-	protein_coding	ENST00000341068.8	protein_coding	1	9	1	0	0
chr2	112541682	112542969	ZNF143_conserved_897	112542226	112577058	ENSG00000125630.16	POLR1B	+	protein_coding	ENST00000409894.7	protein_coding	1	99	1	1	1
chr2	121529884	121531468	ZNF143_conserved_898	121530422	121532705	ENSG00000265451.1	CLASP1-AS1	+	lncRNA	ENST00000577914.1	lncRNA	3	254	0	0	0
chr2	127525915	127527443	ZNF143_conserved_899	127480812	127526489	ENSG00000163166.15	IWS1	-	protein_coding	ENST00000295321.9	protein_coding	1	190	1	1	1
chr2	127885775	127886888	ZNF143_conserved_900	127861630	127885956	ENSG00000144233.12	AMMECR1L	-	protein_coding	ENST00000272647.10	protein_coding	1	375	1	1	1
chr2	128026876	128028765	ZNF143_conserved_901	127941217	128027295	ENSG00000136715.19	SAP130	-	protein_coding	ENST00000357702.9	protein_coding	1	525	1	1	1
chr2	134917594	134919569	ZNF143_conserved_902	134867318	134918712	ENSG00000224043.9	CCNT2-AS1	-	lncRNA	ENST00000413962.6	lncRNA	2	131	1	0	0
