chrom	start_peak	end_peak	name_peak	start_gene	end_gene	gene_id	gene_name	strand_gene	gene_type	transcript_id	transcript_type	transcript_support	distance	rpkm	cpm	sbs1_motif	sbs2_motif	sbs1_and_sbs2_motif
chr19	44135631	44135885	ZFP143_peak_1532	44108637	44135876	ENSMUSG00000025200.7	Cwf19l1	-	protein_coding	ENSMUST00000026218.6	protein_coding	1	118	0.8310902519032815	22.638067371593486	0	0	0
chr19	44931196	44931869	ZFP143_peak_1533	44931151	44983188	ENSMUSG00000036097.8	Slf2	+	protein_coding	ENSMUST00000096053.4	protein_coding	1	381	0.856008243793283	44.54410098227107	1	1	1
chr19	45363291	45363935	ZFP143_peak_1534	45363751	45530013	ENSMUSG00000025217.15	Btrc	+	protein_coding	ENSMUST00000065601.12	protein_coding	1	138	0.25464432752572197	42.337675183081586	0	1	0
chr19	45783619	45783800	ZFP143_peak_1535	45750259	45783551	ENSMUSG00000025220.8	Oga	-	protein_coding	ENSMUST00000026243.4	protein_coding	1	158	1.7644874018942738	58.74331458386416	1	0	0
chr19	45811321	45811575	ZFP143_peak_1536	45793349	45812291	ENSMUSG00000025221.16	Kcnip2	-	protein_coding	ENSMUST00000086993.10	protein_coding	1	843	0.20947048681822292	3.9677899613107783	0	0	0
chr19	45998311	45998818	ZFP143_peak_1537	45817364	45998488	ENSMUSG00000039901.10	Armh3	-	protein_coding	ENSMUST00000045396.8	protein_coding	5	76	0.2226076532141535	40.31958858076034	0	0	0
chr19	45998311	45998818	ZFP143_peak_1537	45998137	46013386	ENSMUSG00000097690.2	4930505N22Rik	+	bidirectional_promoter_lncRNA	ENSMUST00000181820.1	bidirectional_promoter_lncRNA	1	427	0.10914463278330286	1.6643465053125857	1	1	1
chr19	46044467	46044641	ZFP143_peak_1538	46032689	46044914	ENSMUSG00000025223.15	Ldb1	-	protein_coding	ENSMUST00000026252.13	protein_coding	1	360	1.9298737493574207	23.59270658589447	1	1	1
chr19	46056179	46056848	ZFP143_peak_1539	46056539	46072911	ENSMUSG00000055491.14	Pprc1	+	protein_coding	ENSMUST00000111899.7	protein_coding	1	26	4.6823136941419845	76.65883980049257	1	1	1
chr19	46395581	46396024	ZFP143_peak_1540	46376811	46395747	ENSMUSG00000025228.5	Actr1a	-	protein_coding	ENSMUST00000040270.5	protein_coding	1	55	0.4310779705911383	8.162892451113795	1	1	1
chr19	46395581	46396024	ZFP143_peak_1540	46396896	46488804	ENSMUSG00000025231.17	Sufu	+	protein_coding	ENSMUST00000039922.12	protein_coding	1	1094	0.36886011743175884	33.90119567291809	1	1	1
chr19	46689789	46690469	ZFP143_peak_1541	46689906	46703382	ENSMUSG00000062376.7	Borcs7	+	protein_coding	ENSMUST00000074912.7	protein_coding	1	223	0.14984075863654323	2.0192540633860565	0	0	0
chr19	46707598	46707944	ZFP143_peak_1542	46707458	46741095	ENSMUSG00000003559.8	As3mt	+	protein_coding	ENSMUST00000003655.8	protein_coding	1	313	0.09381789196830592	3.1557524321379065	1	0	0
chr19	47050633	47051161	ZFP143_peak_1543	47033617	47050904	ENSMUSG00000025050.8	Pcgf6	-	protein_coding	ENSMUST00000026032.6	protein_coding	1	7	1.0665180496610467	18.43689752449051	1	1	1
chr19	53329057	53329688	ZFP143_peak_1547	53329413	53373154	ENSMUSG00000025025.14	Mxi1	+	protein_coding	ENSMUST00000111737.2	protein_coding	1	41	0.5577834749505646	24.398006977812642	1	1	1
chr19	53825079	53825352	ZFP143_peak_1549	53819354	53825128	ENSMUSG00000089679.1	Gm16299	-	antisense	ENSMUST00000162724.1	antisense	3	87	0.06332139188972058	0.36561771677124666	0	0	0
chr19	57452697	57453220	ZFP143_peak_1554	57452934	57486202	ENSMUSG00000025086.13	Trub1	+	protein_coding	ENSMUST00000026072.4	protein_coding	1	24	0.2750659455417292	9.150893876282247	1	1	1
chr19	60889868	60890298	ZFP143_peak_1555	60889749	61095968	ENSMUSG00000003228.9	Grk5	+	protein_coding	ENSMUST00000003313.9	protein_coding	1	334	0.0621497751028067	12.816464471925693	1	1	1
chr2	3332410	3332678	ZFP143_peak_1556	3328949	3332643	ENSMUSG00000049950.6	Rpp38	-	protein_coding	ENSMUST00000062672.6	protein_coding	1	99	1.0715863792111016	3.958440084805809	0	0	0
chr2	3512536	3512908	ZFP143_peak_1557	3488850	3512814	ENSMUSG00000109865.1	Hspa14	-	protein_coding	ENSMUST00000027961.11	protein_coding	1	92	1.045703454234458	25.05923757727455	0	0	0
chr2	3512536	3512908	ZFP143_peak_1557	3513065	3526376	ENSMUSG00000039496.8	Cdnf	+	protein_coding	ENSMUST00000036350.2	protein_coding	1	343	0.03220744607861587	0.42871331475245583	1	0	0
chr2	4881457	4882304	ZFP143_peak_1558	4881564	4910557	ENSMUSG00000026662.13	Sephs1	+	protein_coding	ENSMUST00000027973.13	protein_coding	1	316	0.9560171159113201	27.717804241616903	1	0	0
chr2	11602943	11603432	ZFP143_peak_1561	11585437	11603262	ENSMUSG00000037197.11	Rbm17	-	protein_coding	ENSMUST00000040314.11	protein_coding	1	75	1.532025393250703	27.308352634693783	1	0	0
chr2	11777583	11778101	ZFP143_peak_1562	11742575	11777582	ENSMUSG00000058594.15	Fbh1	-	protein_coding	ENSMUST00000071564.13	protein_coding	1	260	0.3051448059885844	10.682204223242373	1	0	0
chr2	11777583	11778101	ZFP143_peak_1562	11777876	11778859	ENSMUSG00000047909.11	Ankrd16	+	protein_coding	ENSMUST00000130186.1	protein_coding	3	34	0.260305759308783	0.2558805614005337	1	0	0
chr2	14073727	14074350	ZFP143_peak_1563	14070332	14073934	ENSMUSG00000086657.2	Stamos	-	processed_transcript	ENSMUST00000152524.1	antisense	1	104	0.15744762025730386	0.5671263281668084	0	0	0
chr2	14073727	14074350	ZFP143_peak_1563	14074098	14149634	ENSMUSG00000026718.17	Stam	+	protein_coding	ENSMUST00000102960.10	protein_coding	1	60	0.4172749806259237	31.519282936559772	1	0	0
chr2	18056161	18056804	ZFP143_peak_1564	18054193	18056613	ENSMUSG00000086340.1	1810059C17Rik	-	processed_transcript	ENSMUST00000125173.1	processed_transcript	1	131	0.3161276632030293	0.765028944951331	1	0	0
chr2	18056161	18056804	ZFP143_peak_1564	18055237	18212387	ENSMUSG00000026743.16	Mllt10	+	protein_coding	ENSMUST00000028076.14	protein_coding	1	1245	0.770534047304723	121.08942553393722	1	0	0
chr2	20712467	20712643	ZFP143_peak_1568	20713311	20743986	ENSMUSG00000036617.17	Etl4	+	protein_coding	ENSMUST00000125556.1	processed_transcript	1	756	0.8076899776189677	24.775890063461834	0	0	0
chr2	23040133	23040552	ZFP143_peak_1571	22940073	23040241	ENSMUSG00000058835.14	Abi1	-	protein_coding	ENSMUST00000140164.7	protein_coding	1	101	0.43507235386286836	43.5803275417358	1	1	1
chr2	23067978	23068527	ZFP143_peak_1572	23068168	23114513	ENSMUSG00000026781.17	Acbd5	+	protein_coding	ENSMUST00000028121.14	protein_coding	1	84	0.18032558147129735	8.357189073287277	1	1	1
chr2	25240763	25241002	ZFP143_peak_1573	25238818	25239988	ENSMUSG00000036731.7	Cysrt1	-	protein_coding	ENSMUST00000043379.4	protein_coding	1	894	0.04924010067006329	0.05761091778397405	0	0	0
chr2	25266247	25266464	ZFP143_peak_1574	25267564	25269171	ENSMUSG00000048707.9	Tprn	+	protein_coding	ENSMUST00000141509.1	processed_transcript	3	1209	0.8930648980921925	1.4351552912341532	1	0	0
chr2	26021431	26022229	ZFP143_peak_1575	25998543	26021747	ENSMUSG00000036352.16	Ubac1	-	protein_coding	ENSMUST00000036509.13	protein_coding	1	83	0.5470602954537862	12.693987095709655	1	1	1
chr2	26380527	26380839	ZFP143_peak_1576	26362774	26380653	ENSMUSG00000036281.13	Snapc4	-	protein_coding	ENSMUST00000035427.10	protein_coding	1	30	0.6324907294247979	11.308301751385962	1	0	0
chr2	26380527	26380839	ZFP143_peak_1576	26381526	26387258	ENSMUSG00000085767.1	Gm13563	+	antisense	ENSMUST00000125518.1	antisense	3	843	0.13790401870480956	0.7904658352159684	0	0	0
chr2	26910674	26911065	ZFP143_peak_1577	26905262	26910677	ENSMUSG00000015776.12	Med22	-	protein_coding	ENSMUST00000102899.9	protein_coding	1	192	0.6266482488200441	3.393300267360539	0	0	0
chr2	26910674	26911065	ZFP143_peak_1577	26910764	26913318	ENSMUSG00000062647.16	Rpl7a	+	protein_coding	ENSMUST00000102898.4	protein_coding	1	105	23.90110801189192	61.043429862371966	0	0	0
chr2	26964169	26964598	ZFP143_peak_1578	26953563	26964386	ENSMUSG00000052406.14	Rexo4	-	protein_coding	ENSMUST00000064244.10	protein_coding	1	3	1.1233382761840582	12.157890163140063	0	0	0
chr2	27009675	27010157	ZFP143_peak_1579	27009926	27021089	ENSMUSG00000015488.14	Cacfd1	+	protein_coding	ENSMUST00000114006.7	protein_coding	1	10	0.4077985989693379	4.5522557602947185	1	1	1
chr2	27475410	27476108	ZFP143_peak_1580	27445579	27475686	ENSMUSG00000026918.16	Brd3	-	protein_coding	ENSMUST00000077737.12	protein_coding	1	73	1.167024942964984	35.13561995784677	1	1	1
chr2	28466383	28466573	ZFP143_peak_1581	28462001	28466332	ENSMUSG00000026831.16	1700007K13Rik	-	protein_coding	ENSMUST00000086370.10	protein_coding	1	146	0.2681986220698338	1.1615682321844503	0	0	0
chr2	28466383	28466573	ZFP143_peak_1581	28468066	28471178	ENSMUSG00000035772.11	Mrps2	+	protein_coding	ENSMUST00000038600.3	protein_coding	1	1588	4.192388565255214	13.046713215074227	1	0	0
chr2	28840076	28840470	ZFP143_peak_1582	28822305	28840286	ENSMUSG00000035666.14	Gtf3c4	-	protein_coding	ENSMUST00000037117.5	protein_coding	1	13	0.9647463982446748	17.3471049868375	0	0	0
chr2	28840076	28840470	ZFP143_peak_1582	28840459	28905571	ENSMUSG00000026806.15	Ddx31	+	protein_coding	ENSMUST00000113853.2	protein_coding	1	186	0.5615069832822404	36.56084269547323	1	0	0
chr2	29346565	29346976	ZFP143_peak_1583	29346819	29524793	ENSMUSG00000026799.15	Med27	+	protein_coding	ENSMUST00000028139.10	protein_coding	1	49	0.2340625840199786	41.65705432837167	0	1	0
chr2	29802310	29802933	ZFP143_peak_1584	29802634	29817522	ENSMUSG00000059316.2	Slc27a4	+	protein_coding	ENSMUST00000080065.2	protein_coding	1	13	0.5096006615956076	7.586934649835405	1	1	1
chr2	29820572	29820813	ZFP143_peak_1585	29820075	29843145	ENSMUSG00000069020.9	Urm1	+	protein_coding	ENSMUST00000149379.7	processed_transcript	3	617	1.3456995382145913	31.04528834661062	1	0	0
chr2	30396291	30396595	ZFP143_peak_1586	30397421	30399988	ENSMUSG00000026856.14	Dolpp1	+	protein_coding	ENSMUST00000152303.1	processed_transcript	1	978	0.5560673543508707	1.427424898618685	1	1	1
chr2	30982037	30982274	ZFP143_peak_1594	30972177	30981941	ENSMUSG00000026851.9	BC005624	-	protein_coding	ENSMUST00000028205.9	protein_coding	1	214	0.678410803779143	6.624003088099552	0	0	0
chr2	30982037	30982274	ZFP143_peak_1594	30982279	31023586	ENSMUSG00000026854.16	Usp20	+	protein_coding	ENSMUST00000102849.10	protein_coding	1	124	0.22103815970226484	9.130423262821456	1	0	0
chr2	31142074	31142378	ZFP143_peak_1595	31026207	31142008	ENSMUSG00000075415.13	Fnbp1	-	protein_coding	ENSMUST00000113560.7	protein_coding	1	218	0.6318807999688923	73.1724285171977	0	0	0
chr2	31246068	31246394	ZFP143_peak_1597	31245823	31295989	ENSMUSG00000062661.6	Ncs1	+	protein_coding	ENSMUST00000000199.7	protein_coding	1	408	0.1652881984389394	8.291847762887834	0	0	0
chr2	31687999	31688735	ZFP143_peak_1600	31676364	31688469	ENSMUSG00000087549.1	Gm13427	-	antisense	ENSMUST00000154296.1	antisense	1	102	0.05102297247947511	0.6176330818640463	1	0	0
chr2	31759842	31760039	ZFP143_peak_1601	31759943	31804227	ENSMUSG00000026842.16	Abl1	+	protein_coding	ENSMUST00000028190.12	protein_coding	1	3	0.8224196683470169	36.42003259307929	0	0	0
chr2	32084560	32085098	ZFP143_peak_1603	32066867	32083783	ENSMUSG00000050592.8	Fam78a	-	protein_coding	ENSMUST00000056406.6	protein_coding	1	1046	0.08949934240618312	1.5139708761429937	1	1	1
chr2	32095270	32095709	ZFP143_peak_1604	32095528	32110820	ENSMUSG00000051373.5	Plpp7	+	protein_coding	ENSMUST00000057423.5	protein_coding	1	39	0.06686692324361534	1.0225289902413657	1	1	1
chr2	32288026	32288564	ZFP143_peak_1606	32278816	32288075	ENSMUSG00000044627.11	Swi5	-	protein_coding	ENSMUST00000050410.10	protein_coding	1	220	1.3586636073698908	12.579866340637821	1	0	0
chr2	32288026	32288564	ZFP143_peak_1606	32288313	32307912	ENSMUSG00000002546.17	Golga2	+	protein_coding	ENSMUST00000100194.9	protein_coding	1	18	0.5338906662514269	10.463723167861716	1	0	0
chr2	32353267	32353592	ZFP143_peak_1607	32308471	32353290	ENSMUSG00000026825.17	Dnm1	-	protein_coding	ENSMUST00000078352.11	protein_coding	1	139	0.026843350726449854	1.203092136208756	1	1	1
chr2	32353267	32353592	ZFP143_peak_1607	32352327	32378297	ENSMUSG00000039205.16	Ciz1	+	protein_coding	ENSMUST00000113334.7	protein_coding	5	1102	0.1413458807361562	3.6707525227179763	0	0	0
chr2	32570465	32571026	ZFP143_peak_1608	32570858	32573579	ENSMUSG00000026810.12	Dpm2	+	protein_coding	ENSMUST00000028151.6	protein_coding	1	113	1.398263179454562	3.8046741112958626	1	1	1
chr2	32625335	32625583	ZFP143_peak_1609	32625437	32635054	ENSMUSG00000026817.14	Ak1	+	protein_coding	ENSMUST00000113277.7	protein_coding	1	22	0.8420465549518975	8.0979617189724	1	0	0
chr2	32712522	32713217	ZFP143_peak_1610	32707438	32712784	ENSMUSG00000009555.16	Cdk9	-	protein_coding	ENSMUST00000009699.15	protein_coding	1	85	3.816605166592924	20.403571220605773	1	1	1
chr2	32756982	32757581	ZFP143_peak_1611	32757234	32762244	ENSMUSG00000009563.16	Tor2a	+	protein_coding	ENSMUST00000009707.13	protein_coding	1	47	0.18154747846140729	0.9095528670916506	0	0	0
chr2	34754087	34754651	ZFP143_peak_1615	34676985	34754561	ENSMUSG00000026867.18	Gapvd1	-	protein_coding	ENSMUST00000028224.14	protein_coding	1	192	0.42341496029321063	32.846838959706105	1	1	1
chr2	34826269	34826476	ZFP143_peak_1617	34811839	34826311	ENSMUSG00000035949.15	Fbxw2	-	protein_coding	ENSMUST00000131534.7	processed_transcript	1	61	1.1685880259391719	16.911805911391696	0	0	0
chr2	37423053	37423384	ZFP143_peak_1620	37370069	37422903	ENSMUSG00000075376.10	Rc3h2	-	protein_coding	ENSMUST00000112934.7	protein_coding	1	315	0.4551144970636606	24.045519337861442	1	0	0
chr2	38287118	38287762	ZFP143_peak_1621	37798991	38287375	ENSMUSG00000035392.17	Dennd1a	-	protein_coding	ENSMUST00000102787.9	protein_coding	1	65	0.11529748231290216	56.30944560190441	1	1	1
chr2	38926233	38926707	ZFP143_peak_1622	38723374	38926217	ENSMUSG00000063972.13	Nr6a1	-	protein_coding	ENSMUST00000076275.10	protein_coding	1	253	0.1348235861344714	27.34802068227458	1	1	1
chr2	48948868	48949813	ZFP143_peak_1625	48902824	48949276	ENSMUSG00000026761.12	Orc4	-	protein_coding	ENSMUST00000028098.10	protein_coding	1	64	0.45507229301224317	21.139018155004717	1	0	0
chr2	48948868	48949813	ZFP143_peak_1625	48949508	49260558	ENSMUSG00000036792.12	Mbd5	+	protein_coding	ENSMUST00000112745.7	protein_coding	1	168	0.09300022703080654	28.92772061793238	1	1	1
chr2	49451362	49451687	ZFP143_peak_1626	49451486	49551948	ENSMUSG00000069495.12	Epc2	+	protein_coding	ENSMUST00000092123.10	protein_coding	1	38	0.6081255342556111	61.0935074223872	0	0	0
chr2	49618979	49619428	ZFP143_peak_1627	49619298	49774778	ENSMUSG00000026764.15	Kif5c	+	protein_coding	ENSMUST00000028102.13	protein_coding	1	95	0.08825031442853641	13.72115888734884	1	1	1
chr2	52857449	52858001	ZFP143_peak_1628	52857860	53132203	ENSMUSG00000036053.17	Fmnl2	+	protein_coding	ENSMUST00000155586.8	protein_coding	1	135	0.17214284456583626	47.22618440672522	1	1	1
chr2	65668542	65668737	ZFP143_peak_1631	65668765	65765055	ENSMUSG00000075318.13	Scn2a	+	protein_coding	ENSMUST00000200829.3	protein_coding	5	126	0.002657394967291865	0.2558805614005337	0	1	0
chr2	65931773	65932063	ZFP143_peak_1633	65931865	66023484	ENSMUSG00000044647.16	Csrnp3	+	protein_coding	ENSMUST00000145598.8	protein_coding	1	53	0.08061185360024882	7.385577415001196	1	0	0
chr2	69206040	69206506	ZFP143_peak_1637	69193895	69206194	ENSMUSG00000005233.16	Spc25	-	protein_coding	ENSMUST00000005365.14	protein_coding	1	79	0.8867438111785448	10.906062133684923	1	1	1
chr2	69712937	69713735	ZFP143_peak_1638	69686815	69712606	ENSMUSG00000027086.16	Fastkd1	-	protein_coding	ENSMUST00000073152.12	protein_coding	1	730	0.33658702102292193	8.68091585920218	1	1	1
chr2	69722655	69722884	ZFP143_peak_1639	69722805	69754012	ENSMUSG00000042133.16	Ppig	+	protein_coding	ENSMUST00000090858.9	protein_coding	1	36	0.8138791906156663	25.398727901543097	0	0	0
chr2	69861361	69861939	ZFP143_peak_1640	69861562	69871786	ENSMUSG00000068882.13	Ssb	+	protein_coding	ENSMUST00000090852.10	protein_coding	1	88	1.7821355982387272	18.220554356392746	0	0	0
chr2	70661366	70661868	ZFP143_peak_1641	70661590	70689360	ENSMUSG00000014959.12	Gorasp2	+	protein_coding	ENSMUST00000112205.1	protein_coding	1	27	0.7086652819278855	19.679634879137378	1	0	0
chr2	71211402	71212036	ZFP143_peak_1643	71211706	71263298	ENSMUSG00000027012.15	Dync1i2	+	protein_coding	ENSMUST00000112142.7	protein_coding	1	13	0.3514958793165699	18.134375405700474	1	1	1
chr2	71750192	71750431	ZFP143_peak_1645	71749925	71759801	ENSMUSG00000084794.1	Gm13662	+	processed_transcript	ENSMUST00000157059.1	processed_transcript	1	386	0.057387535574602196	0.5667593013347713	0	0	0
chr2	73892469	73892782	ZFP143_peak_1646	73816520	73892628	ENSMUSG00000027104.18	Atf2	-	protein_coding	ENSMUST00000156455.7	processed_transcript	1	3	0.6103698490112006	46.45402846854446	0	0	0
chr2	74578639	74579145	ZFP143_peak_1648	74521333	74578931	ENSMUSG00000009207.15	Lnpk	-	protein_coding	ENSMUST00000134641.7	processed_transcript	1	39	0.20469769975540705	11.790178110511935	0	0	0
chr2	75831959	75832419	ZFP143_peak_1650	75832177	75931350	ENSMUSG00000042410.16	Agps	+	protein_coding	ENSMUST00000047232.13	protein_coding	1	12	0.4907679100865996	48.67092594701835	1	0	0
chr2	77946095	77946659	ZFP143_peak_1656	77895653	77946375	ENSMUSG00000027014.14	Cwc22	-	protein_coding	ENSMUST00000065889.9	protein_coding	1	2	0.7006527469977372	35.53850863321922	1	1	1
chr2	80315398	80315859	ZFP143_peak_1659	80315466	80354043	ENSMUSG00000027006.13	Dnajc10	+	protein_coding	ENSMUST00000028392.7	protein_coding	1	162	0.4229492067894494	16.31611155031659	1	0	0
chr2	80638691	80638941	ZFP143_peak_1660	80638816	80658902	ENSMUSG00000026999.14	Nup35	+	protein_coding	ENSMUST00000028382.12	protein_coding	1	0	0.8343531585667547	16.758817542971833	1	0	0
chr2	83644230	83644812	ZFP143_peak_1661	83644537	83653552	ENSMUSG00000027091.14	Zc3h15	+	protein_coding	ENSMUST00000142756.1	processed_transcript	1	16	1.6582550760320403	14.949169510428844	1	0	0
chr2	84476627	84477020	ZFP143_peak_1664	84440140	84476775	ENSMUSG00000027082.15	Tfpi	-	protein_coding	ENSMUST00000090732.9	protein_coding	1	48	0.17092331692831064	6.26177571566866	1	1	1
chr2	84727123	84727603	ZFP143_peak_1666	84723122	84727350	ENSMUSG00000027079.15	Clp1	-	protein_coding	ENSMUST00000028475.8	protein_coding	1	13	1.1069220530148152	4.680066440146639	1	1	1
chr2	91053717	91054151	ZFP143_peak_1668	91044092	91053918	ENSMUSG00000086495.7	Gm13778	-	processed_transcript	ENSMUST00000146633.7	processed_transcript	1	16	0.10681715493542684	1.0495853643955042	0	0	0
chr2	91053717	91054151	ZFP143_peak_1668	91054009	91059432	ENSMUSG00000002102.15	Psmc3	+	protein_coding	ENSMUST00000067663.13	protein_coding	1	75	2.7244943616924404	14.774932923458106	1	1	1
chr2	91070280	91070469	ZFP143_peak_1669	91061791	91070417	ENSMUSG00000002105.15	Slc39a13	-	protein_coding	ENSMUST00000073575.11	protein_coding	1	43	0.2707773369641632	2.3357253086528718	1	0	0
chr2	91183110	91183592	ZFP143_peak_1670	91137360	91182889	ENSMUSG00000040687.16	Madd	-	protein_coding	ENSMUST00000099723.8	protein_coding	1	462	0.14059570788824224	6.401181984443782	1	1	1
chr2	91265207	91265500	ZFP143_peak_1671	91265293	91276931	ENSMUSG00000027255.14	Arfgap2	+	protein_coding	ENSMUST00000028691.6	protein_coding	1	60	1.2872967166367817	14.981559188218865	0	0	0
chr2	93014830	93015200	ZFP143_peak_1674	93009973	93013910	ENSMUSG00000075028.12	Prdm11	-	protein_coding	ENSMUST00000130441.1	processed_transcript	1	1105	0.012099266637102583	0.04763481275027287	1	0	0
chr2	94178640	94179208	ZFP143_peak_1677	94160637	94178915	ENSMUSG00000075020.6	Mir670hg	-	lincRNA	ENSMUST00000209947.1	lincRNA	5	9	0.13290664323933551	2.429267625128574	0	0	0
chr2	101628682	101629334	ZFP143_peak_1679	101560781	101628990	ENSMUSG00000027165.16	B230118H07Rik	-	protein_coding	ENSMUST00000111231.9	protein_coding	1	18	0.0700524565173826	4.7782080065941495	1	1	1
chr2	101885952	101886435	ZFP143_peak_1681	101886253	101901646	ENSMUSG00000027163.13	Commd9	+	protein_coding	ENSMUST00000028584.7	protein_coding	1	60	0.31500852153936754	4.848926172055484	1	1	1
chr2	102400613	102401170	ZFP143_peak_1683	102300119	102400900	ENSMUSG00000027189.16	Trim44	-	protein_coding	ENSMUST00000102573.7	protein_coding	1	9	0.1320467005952707	13.30779853269198	1	0	0
chr2	104816417	104817168	ZFP143_peak_1684	104754795	104816696	ENSMUSG00000074994.6	Qser1	-	protein_coding	ENSMUST00000117237.1	protein_coding	5	96	0.4198823887079884	25.991139743413193	1	0	0
chr2	105677828	105678160	ZFP143_peak_1685	105678391	105685795	ENSMUSG00000027168.21	Pax6	+	protein_coding	ENSMUST00000156216.2	protein_coding	5	397	0.005911617563822095	0.043769616442538795	1	0	0
chr2	112261703	112262212	ZFP143_peak_1687	112261926	112263269	ENSMUSG00000027133.3	Nop10	+	protein_coding	ENSMUST00000028553.3	protein_coding	1	31	4.159161661154545	5.585754110930555	1	1	1
chr2	112265267	112265763	ZFP143_peak_1688	112265825	112359127	ENSMUSG00000027130.15	Slc12a6	+	protein_coding	ENSMUST00000110991.8	protein_coding	1	310	0.239751974922427	22.369338764212287	1	1	1
chr2	112379071	112379623	ZFP143_peak_1689	112379211	112414240	ENSMUSG00000027132.3	Katnbl1	+	protein_coding	ENSMUST00000028552.3	protein_coding	1	136	0.5831873300749006	20.428468985193696	1	0	0
chr2	113829029	113829265	ZFP143_peak_1690	113776362	113829121	ENSMUSG00000023236.7	Scg5	-	protein_coding	ENSMUST00000024005.7	protein_coding	1	26	0.011078030269412623	0.5844657989839406	0	0	0
chr2	118597879	118598451	ZFP143_peak_1692	118598211	118641591	ENSMUSG00000040084.9	Bub1b	+	protein_coding	ENSMUST00000038341.7	protein_coding	1	46	1.001931989342655	43.46380969768438	1	1	1
chr2	119112348	119112908	ZFP143_peak_1693	119112807	119137290	ENSMUSG00000027323.10	Rad51	+	protein_coding	ENSMUST00000028795.9	protein_coding	1	179	0.8149465550774683	19.952336507961654	0	0	0
chr2	119208527	119209285	ZFP143_peak_1694	119172500	119208795	ENSMUSG00000034278.3	Dnajc17	-	protein_coding	ENSMUST00000038439.3	protein_coding	1	111	0.2211595082467108	8.026984351814368	1	0	0
chr2	119208527	119209285	ZFP143_peak_1694	119209027	119217049	ENSMUSG00000068580.11	Zfyve19	+	protein_coding	ENSMUST00000102519.4	protein_coding	1	121	0.19085653767931077	1.531051145263431	1	1	1
chr2	119897468	119897647	ZFP143_peak_1696	119897305	119960794	ENSMUSG00000033943.15	Mga	+	protein_coding	ENSMUST00000156510.1	protein_coding	1	252	0.9696917358724828	61.56475861880806	0	0	0
chr2	120850469	120850914	ZFP143_peak_1698	120732816	120850604	ENSMUSG00000090100.7	Ttbk2	-	protein_coding	ENSMUST00000028740.10	protein_coding	1	87	0.1688234430814065	19.88537571367271	1	1	1
chr2	120850469	120850914	ZFP143_peak_1698	120850717	120866689	ENSMUSG00000087519.8	AV039307	+	processed_transcript	ENSMUST00000124795.1	processed_transcript	1	26	0.010719588621488925	0.1712132694624211	0	0	0
chr2	122028381	122028787	ZFP143_peak_1703	122028546	122056598	ENSMUSG00000027236.8	Eif3j1	+	protein_coding	ENSMUST00000028668.7	protein_coding	1	38	0.6359915919215517	17.84083613658337	1	0	0
chr2	122630372	122630917	ZFP143_peak_1705	122630646	122632930	ENSMUSG00000074876.6	Spata5l1	+	processed_transcript	ENSMUST00000152813.1	processed_transcript	1	2	0.26659782569518786	0.608909433887809	1	0	0
chr2	125858709	125859262	ZFP143_peak_1707	125830304	125859139	ENSMUSG00000027206.13	Cops2	-	protein_coding	ENSMUST00000110463.7	protein_coding	1	154	0.8714668575378683	25.128746837104437	0	0	0
chr2	125858709	125859262	ZFP143_peak_1707	125859134	125984299	ENSMUSG00000027207.15	Galk2	+	protein_coding	ENSMUST00000028636.12	protein_coding	1	149	0.1586588502360025	19.858534989789256	1	0	0
chr2	126675331	126675854	ZFP143_peak_1708	126647748	126675592	ENSMUSG00000027361.15	Gabpb1	-	protein_coding	ENSMUST00000089745.10	protein_coding	1	0	0.5752662630919042	16.017713829530983	0	0	0
chr2	126675331	126675854	ZFP143_peak_1708	126675916	126683805	ENSMUSG00000098024.1	Gm27003	+	antisense	ENSMUST00000182590.1	antisense	5	324	0.9211051094258912	7.266598208260856	1	0	0
chr2	126707254	126707495	ZFP143_peak_1709	126707360	126759290	ENSMUSG00000027363.15	Usp8	+	protein_coding	ENSMUST00000110416.2	protein_coding	1	14	0.3666798105213536	19.041682560373893	0	0	0
chr2	127247507	127248105	ZFP143_peak_1710	127240938	127247816	ENSMUSG00000003662.10	Ciao1	-	protein_coding	ENSMUST00000003759.10	protein_coding	1	10	0.5586253262397634	3.8422249938770916	1	1	1
chr2	127247507	127248105	ZFP143_peak_1710	127247908	127261107	ENSMUSG00000034850.15	Tmem127	+	protein_coding	ENSMUST00000035871.14	protein_coding	1	102	0.4094121284014212	5.403830682770359	1	1	1
chr2	127584544	127584979	ZFP143_peak_1711	127575540	127584677	ENSMUSG00000034800.15	Zfp661	-	protein_coding	ENSMUST00000077422.11	protein_coding	1	84	0.14713550296268726	1.3443770905700736	0	0	0
chr2	128687125	128687656	ZFP143_peak_1712	128610104	128687391	ENSMUSG00000014355.10	Anapc1	-	protein_coding	ENSMUST00000014499.9	protein_coding	1	1	0.604071437999404	46.686869228659944	0	0	0
chr2	129065608	129066177	ZFP143_peak_1713	129060946	129065686	ENSMUSG00000087151.1	Gm14022	-	processed_transcript	ENSMUST00000143857.1	processed_transcript	1	206	0.06158645257966336	0.2919197852276043	0	0	0
chr2	129065608	129066177	ZFP143_peak_1713	129065942	129096283	ENSMUSG00000027394.13	Ttl	+	protein_coding	ENSMUST00000035812.13	protein_coding	1	50	0.5317312923273774	16.133259140504958	0	0	0
