NAME	NES_2H	FDR_2H	NES_6H	FDR_6H	NES_24H	FDR_24H
GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	-1.1000432	0.96430105	-1.2153325	0.9716316	1.7824994	0.080229476
GOBP_CELLULAR_RESPONSE_TO_COLD	-1.09973	0.9648635	-0.80986285	1.0	-0.6748396	1.0
GOBP_PROTEIN_MATURATION_BY_PROTEIN_FOLDING	-1.0996612	0.96451986	-1.149197	1.0	-1.1645011	0.9055869
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	-1.0996468	0.96397984	-1.0853132	1.0	-0.8665718	1.0
GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	-1.0990013	0.9657804	-0.8119755	1.0	0.9055964	0.83228207
GOBP_PROTEIN_K27_LINKED_UBIQUITINATION	-1.0988446	0.9657595	0.48260954	1.0	1.13397	0.5340661
GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	-1.0987774	0.96541387	-0.9414515	1.0	0.6560641	0.9848066
GOBP_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN	-1.098646	0.96530074	-1.3362521	0.9346717	0.8164213	0.9153853
GOBP_FOREBRAIN_NEURON_DEVELOPMENT	-1.0986294	0.96476996	-1.2291733	0.9657292	1.2093675	0.4462856
GOBP_ORGANELLE_MEMBRANE_FUSION	-1.0985085	0.964628	-0.8190726	1.0	0.8975753	0.84055746
GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	-1.0983951	0.9644502	-1.0758566	1.0	-0.82530963	1.0
GOBP_MAINTENANCE_OF_LOCATION	-1.0983608	0.96398306	-1.038727	1.0	1.0575478	0.6332191
GOBP_THYROID_STIMULATING_HORMONE_SECRETION	-1.0982863	0.96367526	0.5669344	1.0	1.4332165	0.2366644
GOBP_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	-1.0982516	0.96320945	-1.0996552	1.0	-0.9687028	1.0
GOBP_ORGANELLE_LOCALIZATION	-1.0980585	0.9633364	-1.1516265	1.0	-0.92192125	1.0
GOBP_PROTEIN_MONOUBIQUITINATION	-1.0979127	0.96328074	-1.2621788	0.9529344	-1.2398936	0.8812624
GOBP_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION	-1.0978043	0.9630967	-1.0742016	1.0	1.2960399	0.36042282
GOBP_TUBE_DEVELOPMENT	-1.097754	0.9626936	-0.91143	1.0	1.6481863	0.11608313
GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	-1.0975702	0.9627862	-1.2929064	0.93772155	-1.1145304	0.9424259
GOBP_NEGATIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	-1.0971978	0.9635734	0.94230956	0.98523426	1.1600169	0.50192684
GOBP_OUTFLOW_TRACT_MORPHOGENESIS	-1.0971864	0.96302354	-0.9150539	1.0	1.6500995	0.115023546
GOBP_CELLULAR_DETOXIFICATION_OF_ALDEHYDE	-1.0969623	0.96325004	-1.158755	0.99724454	-1.2184192	0.899113
GOBP_DAMP_CATABOLIC_PROCESS	-1.0967491	0.96344906	-1.3525586	0.9226788	1.0292201	0.6714097
GOBP_SPLICEOSOMAL_TRI_SNRNP_COMPLEX_ASSEMBLY	-1.0967017	0.96304	-1.3275183	0.94223076	-1.1350174	0.92509943
GOBP_SENSORY_PERCEPTION_OF_TOUCH	-1.0963836	0.963628	-0.8361768	1.0	0.81226367	0.9188593
GOBP_PRENYLATION	-1.0962632	0.9634819	-1.3319994	0.9378072	-1.0998188	0.9580189
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	-1.096101	0.96349543	-1.0726227	1.0	-0.8352625	1.0
GOBP_STEM_CELL_DIFFERENTIATION	-1.09604	0.96312916	-0.89138997	1.0	1.3757547	0.28523895
GOBP_CALCIUM_ION_TRANSPORT	-1.0954609	0.9646535	0.95685494	0.9829222	1.559252	0.15067612
GOBP_RENAL_ABSORPTION	-1.0949888	0.9658144	-1.0367043	1.0	0.93531054	0.7967013
GOBP_ADENOSINE_TRANSPORT	-1.0948459	0.9657607	-1.505909	0.7771528	-1.1209005	0.933008
GOBP_MHC_CLASS_I_BIOSYNTHETIC_PROCESS	-1.0947376	0.96557444	-1.1155114	1.0	-1.0960437	0.954355
GOBP_CELLULAR_COMPONENT_DISASSEMBLY	-1.0945915	0.96552867	-1.0068848	1.0	-0.9510914	1.0
GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	-1.094266	0.9661395	-1.2000527	0.9800774	-0.7102272	1.0
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	-1.0941949	0.9658155	-0.8083174	1.0	0.9894059	0.72589165
GOBP_INTRACILIARY_TRANSPORT_INVOLVED_IN_CILIUM_ASSEMBLY	-1.0941132	0.9655297	-0.9887174	1.0	-0.8557388	1.0
GOBP_NEGATIVE_REGULATION_OF_GROWTH	-1.093807	0.96608025	-0.8535893	1.0	1.3121446	0.3438964
GOBP_MESONEPHROS_DEVELOPMENT	-1.0937818	0.96558887	-1.0901369	1.0	1.5326717	0.17010109
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	-1.093195	0.9671705	-0.9002225	1.0	-0.8184026	1.0
GOBP_TRNA_3_END_PROCESSING	-1.0929254	0.9675758	-1.2692266	0.9474877	-1.3534327	0.83014315
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE	-1.0928143	0.96740043	-0.972226	1.0	0.7840331	0.9364047
GOBP_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	-1.0926788	0.9673117	-1.5336115	0.7492926	-1.0342226	0.9991826
GOBP_PROTEIN_TARGETING	-1.0923318	0.9680085	-0.94666344	1.0	-0.8649202	1.0
GOBP_MESODERM_DEVELOPMENT	-1.0919284	0.9689183	-1.0436428	1.0	-0.7814151	1.0
GOBP_PURINE_RIBONUCLEOSIDE_CATABOLIC_PROCESS	-1.0919257	0.9683462	-1.2198863	0.9754667	0.7533475	0.9525023
GOBP_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	-1.0919056	0.9678361	0.5194001	1.0	1.0927501	0.58618474
GOBP_REGULATION_OF_EATING_BEHAVIOR	-1.0915426	0.9685803	-1.0655618	1.0	1.0643042	0.6220316
GOBP_REGULATION_OF_PROTEIN_SUMOYLATION	-1.0902494	0.97272235	-1.1818459	0.9791136	-0.9545864	1.0
GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	-1.0901645	0.9724526	0.95592654	0.9816194	1.754805	0.08998074
GOBP_MONOACYLGLYCEROL_METABOLIC_PROCESS	-1.0900041	0.97245646	-1.2979325	0.94270056	0.7422508	0.9578822
GOBP_LYSOSOMAL_MICROAUTOPHAGY	-1.089905	0.97223634	-1.1959382	0.9788603	-1.1146107	0.9432964
GOBP_EMBRYONIC_MORPHOGENESIS	-1.089896	0.9716872	-0.81924677	1.0	1.5624752	0.14842339
GOBP_GLYCINE_TRANSPORT	-1.0898833	0.9711514	1.3438166	0.8031046	1.6746854	0.10670314
GOBP_REGULATION_OF_EPIDERMIS_DEVELOPMENT	-1.0897856	0.9709289	-0.81248397	1.0	0.85254014	0.88426423
GOBP_NEGATIVE_REGULATION_OF_LENS_FIBER_CELL_DIFFERENTIATION	-1.0897799	0.9703693	-0.99422014	1.0	1.1925192	0.46558368
GOBP_CELL_DIFFERENTIATION_IN_HINDBRAIN	-1.0897679	0.9698336	-0.81612617	1.0	1.3845769	0.27587587
GOBP_POSITIVE_REGULATION_OF_INTEGRIN_ACTIVATION	-1.0896133	0.96982986	-0.9150311	1.0	-0.72948104	1.0
GOBP_REGULATION_OF_CGMP_MEDIATED_SIGNALING	-1.089286	0.9704473	-1.3355979	0.9361508	-0.7411352	1.0
GOBP_PRIMARY_NEURAL_TUBE_FORMATION	-1.0892435	0.97002506	-1.0382364	1.0	0.5930296	0.99613404
GOBP_MAMMARY_GLAND_BRANCHING_INVOLVED_IN_PREGNANCY	-1.0886444	0.97164935	-0.94627476	1.0	1.4912192	0.19995192
GOBP_COGNITION	-1.0886346	0.9711063	-0.9159933	1.0	1.6430217	0.118885174
GOBP_CELLULAR_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	-1.0886087	0.97062516	0.5802634	1.0	1.5136305	0.18439448
GOBP_POSITIVE_REGULATION_OF_NUCLEASE_ACTIVITY	-1.0885361	0.97031033	-0.9183386	1.0	-0.89810014	1.0
GOBP_MELANIN_METABOLIC_PROCESS	-1.0885196	0.9697965	0.92141205	0.9864353	1.0267321	0.67566663
GOBP_CD40_SIGNALING_PATHWAY	-1.0884653	0.96942216	-1.2135947	0.9780311	-0.7930979	1.0
GOBP_CELLULAR_RESPONSE_TO_STEROL	-1.0883588	0.9692348	-1.4721808	0.80043685	1.0923439	0.58657175
GOBP_STRIATED_MUSCLE_ATROPHY	-1.0874687	0.97190404	0.94259393	0.98588234	0.8115604	0.9191331
GOBP_REGULATION_OF_PROTEIN_DEUBIQUITINATION	-1.0874493	0.97139996	-1.0751414	1.0	-1.0677923	0.9729393
GOBP_MUSCLE_ORGAN_DEVELOPMENT	-1.0874418	0.9708522	-0.9094388	1.0	1.5678493	0.14751062
GOBP_DNA_STRAND_RESECTION_INVOLVED_IN_REPLICATION_FORK_PROCESSING	-1.0872004	0.97114366	-0.9161541	1.0	-0.9159048	1.0
GOBP_PREVENTION_OF_POLYSPERMY	-1.0869602	0.97144073	-0.547682	1.0	0.7365316	0.96064353
GOBP_MITOTIC_CYTOKINETIC_PROCESS	-1.0867832	0.9715086	-1.3532993	0.9268813	-1.3210381	0.8375681
GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS	-1.0867344	0.9711107	-0.76895785	1.0	1.6216272	0.12540893
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	-1.0864301	0.9716382	0.9346264	0.98560244	1.4727335	0.2104028
GOBP_SENSORY_ORGAN_MORPHOGENESIS	-1.0863658	0.9712939	-0.9266449	1.0	1.7694029	0.08735358
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	-1.0862633	0.9710893	0.66556317	1.0	1.6475805	0.11613311
GOBP_DOPAMINE_METABOLIC_PROCESS	-1.0862297	0.97063476	-0.77479196	1.0	0.9939038	0.7197895
GOBP_RESPONSE_TO_VIRUS	-1.0859224	0.97119683	-1.1892431	0.97576815	-1.0506443	0.97736305
GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	-1.0858548	0.97087586	-0.878893	1.0	1.4015237	0.26062918
GOBP_BONE_TRABECULA_FORMATION	-1.0849051	0.97378343	-0.95781505	1.0	1.4417285	0.23284827
GOBP_POLYAMINE_BIOSYNTHETIC_PROCESS	-1.084803	0.97358865	-1.104934	1.0	-0.97718376	1.0
GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	-1.0844349	0.97436184	-0.9742506	1.0	-0.67278343	1.0
GOBP_LEUKOCYTE_AGGREGATION	-1.0839125	0.9756921	-0.94893515	1.0	-1.0862939	0.96059644
GOBP_CHROMOSOME_ORGANIZATION	-1.083758	0.9756915	-0.8688672	1.0	-0.8922948	1.0
GOBP_REGULATION_OF_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS	-1.0836476	0.97552216	-0.71524686	1.0	-0.7193612	1.0
GOBP_REGULATION_OF_GLYCOGEN_STARCH_SYNTHASE_ACTIVITY	-1.0833852	0.9759067	-0.99192166	1.0	-0.82747936	1.0
GOBP_OSTEOBLAST_DIFFERENTIATION	-1.083328	0.97554433	-0.8026338	1.0	1.1805844	0.47784528
GOBP_FOREBRAIN_CELL_MIGRATION	-1.0832772	0.9751579	-0.8606168	1.0	0.83498776	0.9002627
GOBP_REGULATION_OF_FEMALE_GONAD_DEVELOPMENT	-1.0832385	0.974725	-1.0155011	1.0	1.0789498	0.6019221
GOBP_POSITIVE_REGULATION_OF_MRNA_PROCESSING	-1.08314	0.97451115	-0.82531613	1.0	-0.6648409	1.0
GOBP_CALCIUM_ACTIVATED_PHOSPHOLIPID_SCRAMBLING	-1.0830023	0.97444445	-1.4586709	0.81749237	1.0352328	0.6634843
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CYTOKINE_PRODUCTION	-1.0827061	0.9749418	-1.1000198	1.0	-1.2018383	0.91099155
GOBP_MESODERMAL_CELL_DIFFERENTIATION	-1.0826133	0.9747149	-0.89015883	1.0	0.64085835	0.98830885
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	-1.0820377	0.9762317	-1.0591384	1.0	-0.8313765	1.0
GOBP_CEREBELLAR_GRANULAR_LAYER_DEVELOPMENT	-1.0819389	0.976018	-0.8506722	1.0	1.0313369	0.6682349
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS	-1.0818244	0.9758658	-1.0184883	1.0	-0.7701402	1.0
GOBP_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	-1.0813292	0.9770878	-1.1276492	1.0	-0.89756244	1.0
GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	-1.0812287	0.97688055	-1.1151483	1.0	-1.0298066	1.0
GOBP_ASYMMETRIC_STEM_CELL_DIVISION	-1.0811443	0.9766203	-0.9960401	1.0	1.3734956	0.28622994
GOBP_NUCLEAR_RNA_SURVEILLANCE	-1.0809658	0.9766998	-1.2790474	0.93765473	-1.2381601	0.8781018
GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	-1.0806861	0.97714967	-1.2902946	0.93820137	-0.8260417	1.0
GOBP_NEGATIVE_REGULATION_OF_GLUCONEOGENESIS	-1.0806801	0.97660303	-1.0507289	1.0	-1.171374	0.91106164
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	-1.0802438	0.9776194	-1.0799913	1.0	-0.846325	1.0
GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY	-1.0800371	0.9778016	-0.9867226	1.0	0.8159993	0.9154326
GOBP_POSITIVE_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION	-1.0800276	0.9772699	-0.77751184	1.0	1.095021	0.5827784
GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	-1.0795902	0.9782951	-0.9417368	1.0	0.8772716	0.8616975
GOBP_HORMONE_TRANSPORT	-1.07956	0.97783554	-1.1422987	1.0	1.5579623	0.15188234
GOBP_REGULATION_OF_METAPHASE_PLATE_CONGRESSION	-1.0791832	0.9786506	-1.0745785	1.0	-1.0511518	0.97963023
GOBP_IMMUNOLOGICAL_MEMORY_PROCESS	-1.0791371	0.9782586	-0.9748552	1.0	0.46008533	0.9999124
GOBP_INORGANIC_ION_HOMEOSTASIS	-1.0790951	0.9778468	-0.84750897	1.0	1.4122044	0.25138497
GOBP_LEARNING	-1.0789151	0.97794014	-0.99235016	1.0	1.5951749	0.13836281
GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_APICAL_BASAL_POLARITY	-1.0785866	0.9785664	-0.86636966	1.0	-0.82183	1.0
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	-1.0783727	0.97876316	-1.1271653	1.0	-0.77488446	1.0
GOBP_SPINDLE_ASSEMBLY	-1.0777572	0.9804245	-1.1376269	1.0	-1.1937886	0.9247222
GOBP_PURINE_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	-1.0777451	0.97990596	-1.5567577	0.7034496	0.66449517	0.98476577
GOBP_SENSORY_PERCEPTION_OF_PAIN	-1.0777364	0.97937304	0.9976417	0.9689764	1.228288	0.4249279
GOBP_NEGATIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	-1.0776875	0.9789835	-0.8237434	1.0	1.0848941	0.5943434
GOBP_ALLANTOIN_METABOLIC_PROCESS	-1.0776279	0.97863656	-1.5442594	0.7351382	0.6644359	0.98461145
GOBP_RESPONSE_TO_DECREASED_OXYGEN_LEVELS	-1.0776252	0.97808325	-1.0035878	1.0	1.0962248	0.58223647
GOBP_MECHANOSENSORY_BEHAVIOR	-1.0771513	0.9792264	-1.0696161	1.0	0.93889827	0.79081357
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	-1.0767752	0.9800373	0.86163324	0.9994153	1.2624604	0.39231598
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	-1.0764791	0.9805534	-1.2559828	0.949906	-0.96183765	1.0
GOBP_ESTABLISHMENT_OF_BLOOD_BRAIN_BARRIER	-1.0763093	0.9806057	-0.7597268	1.0	1.1095185	0.5645273
GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	-1.0759882	0.9812067	-0.78487015	1.0	1.4974372	0.19581993
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	-1.0756134	0.98201334	-0.9028724	1.0	-1.0829524	0.9656014
GOBP_GLUCOSE_CATABOLIC_PROCESS_TO_LACTATE	-1.0751872	0.98299146	-1.2773532	0.94000345	-1.5240352	0.6367445
GOBP_REGULATION_OF_SERINE_C_PALMITOYLTRANSFERASE_ACTIVITY	-1.07516	0.9825276	0.5735264	1.0	0.74370176	0.95705396
GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	-1.075063	0.98231626	-1.1163589	1.0	1.0722387	0.61097324
GOBP_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	-1.0747747	0.9828013	-1.0070295	1.0	-1.0034052	1.0
GOBP_PROTEIN_K6_LINKED_UBIQUITINATION	-1.0745889	0.9829129	-0.7753704	1.0	0.5823325	0.9967016
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	-1.0744413	0.9828838	-0.7427085	1.0	1.0990436	0.578515
GOBP_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS	-1.0743566	0.9826284	-0.9236562	1.0	0.86792725	0.8715717
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL	-1.0743514	0.9820862	-0.93830043	1.0	0.9108211	0.82776403
GOBP_METANEPHRIC_GLOMERULUS_DEVELOPMENT	-1.0740551	0.9825947	-1.0670447	1.0	1.4176985	0.24649605
GOBP_SIALYLATION	-1.0738001	0.9829505	-1.3764906	0.9158465	-1.5182357	0.6468177
GOBP_MITOTIC_G1_S_TRANSITION_CHECKPOINT_SIGNALING	-1.0737735	0.98248607	-1.1095235	1.0	-0.8679632	1.0
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_NEDDYLATION	-1.073772	0.9819327	-1.1184803	1.0	-1.1076374	0.9468239
GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY	-1.0734775	0.9824407	-1.1552961	0.9968649	-0.6553436	1.0
GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT	-1.0730385	0.98345405	-1.1675717	0.9868784	-0.73335576	1.0
GOBP_EXPLORATION_BEHAVIOR	-1.0730368	0.9829005	-0.6976678	1.0	1.4903315	0.19981009
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	-1.0727279	0.98344976	-1.0185859	1.0	-0.7190137	1.0
GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	-1.0725869	0.9833985	-0.9663666	1.0	-0.9724521	1.0
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS	-1.0724908	0.9831796	-0.9006773	1.0	1.0695748	0.61465114
GOBP_REGULATION_OF_GONAD_DEVELOPMENT	-1.0722749	0.98340636	-0.63019204	1.0	1.0552201	0.63590837
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	-1.0721304	0.9833706	-1.226577	0.96323514	-0.8844877	1.0
GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION	-1.0721055	0.9829029	-1.1738067	0.9808399	-1.2966106	0.8358396
GOBP_VENTRICULAR_COMPACT_MYOCARDIUM_MORPHOGENESIS	-1.0719533	0.9828992	-0.60333174	1.0	0.9656399	0.75609297
GOBP_DETECTION_OF_MECHANICAL_STIMULUS	-1.07194	0.9823918	1.2332681	0.8726697	1.3886842	0.2714497
GOBP_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION	-1.0718131	0.9822983	-0.9020397	1.0	-0.83665615	1.0
GOBP_FACE_DEVELOPMENT	-1.0715411	0.9827198	-0.94416267	1.0	1.3779216	0.2834647
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	-1.0714014	0.9826762	-0.775946	1.0	1.7860461	0.0807941
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	-1.0712532	0.9826656	-1.0648597	1.0	0.78913707	0.934186
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION	-1.0705477	0.9846405	-1.0595444	1.0	1.0115367	0.6953659
GOBP_MITOTIC_G2_M_TRANSITION_CHECKPOINT	-1.0702904	0.98500866	-0.90399027	1.0	-1.1393824	0.9230127
GOBP_CELLULAR_RESPONSE_TO_KETONE	-1.0702678	0.9845328	-0.8146294	1.0	0.7760884	0.9412682
GOBP_DETECTION_OF_LIGHT_STIMULUS	-1.0699519	0.98512155	-0.7392118	1.0	1.140974	0.52452415
GOBP_CALCIUM_IMPORT_INTO_THE_MITOCHONDRION	-1.0699453	0.98459035	-0.60913765	1.0	0.55127203	0.9970201
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	-1.069734	0.98478884	-0.98004115	1.0	0.9231505	0.81122106
GOBP_GMP_CATABOLIC_PROCESS	-1.0697042	0.98434204	-1.2976868	0.9423312	1.0537099	0.637184
GOBP_ANGIOGENESIS	-1.0696987	0.9838074	-0.84924793	1.0	1.731252	0.091833204
GOBP_NEGATIVE_REGULATION_OF_IRON_ION_TRANSMEMBRANE_TRANSPORT	-1.0695719	0.9837145	-1.0295296	1.0	-0.9944013	1.0
GOBP_CRANIAL_NERVE_FORMATION	-1.0695181	0.98334855	-0.6013349	1.0	1.3200415	0.33737898
GOBP_REGULATION_OF_CENTRIOLE_REPLICATION	-1.069506	0.9828383	-1.1352782	1.0	-1.1792264	0.90970594
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	-1.0691905	0.9834149	-0.924027	1.0	1.6276363	0.12154091
GOBP_REGULATION_OF_NADP_METABOLIC_PROCESS	-1.0689048	0.98388606	-1.2706935	0.94476765	-1.1359255	0.9243136
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMATIN	-1.0682904	0.9855158	-1.2188901	0.97411275	-1.1129314	0.93879694
GOBP_INOSITOL_TRISPHOSPHATE_METABOLIC_PROCESS	-1.06817	0.98538786	-0.69263214	1.0	1.1787859	0.479579
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY	-1.0681634	0.9848566	-1.0090642	1.0	0.7020768	0.97249013
GOBP_NEUTROPHIL_MEDIATED_KILLING_OF_BACTERIUM	-1.0680934	0.9845559	-1.0171298	1.0	-1.0540992	0.97765946
GOBP_TETRAPYRROLE_CATABOLIC_PROCESS	-1.0680505	0.984156	0.76192164	1.0	1.0814674	0.59900165
GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	-1.0680451	0.9836242	-0.857818	1.0	1.0617473	0.62601936
GOBP_REGULATION_OF_COLLATERAL_SPROUTING	-1.0678333	0.98384434	-1.0700461	1.0	1.5103966	0.18560888
GOBP_VIRAL_GENE_EXPRESSION	-1.0677822	0.9834736	-1.1747422	0.98171026	-1.1643162	0.9049602
GOBP_RE_ENTRY_INTO_MITOTIC_CELL_CYCLE	-1.0677283	0.98311275	-0.9692656	1.0	-1.5273731	0.6298019
GOBP_HUMORAL_IMMUNE_RESPONSE	-1.0677129	0.98261756	-1.1539932	0.99945784	0.940423	0.78827685
GOBP_ECTODERM_FORMATION	-1.0676422	0.9823266	-1.1877552	0.9760542	-1.057964	0.98170775
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	-1.0676095	0.98189455	-0.92187256	1.0	0.62319475	0.9922905
GOBP_BEHAVIOR	-1.067581	0.98144704	1.035298	0.9655841	1.7927203	0.07914533
GOBP_REGULATION_OF_SPROUTING_ANGIOGENESIS	-1.0672579	0.9820539	-0.9215825	1.0	1.1135175	0.558447
GOBP_RENAL_SYSTEM_PROCESS	-1.0671523	0.9818834	0.9355152	0.9840797	0.93743896	0.7931913
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	-1.0671332	0.9814036	-0.8394359	1.0	0.9063206	0.83254457
GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS	-1.0669432	0.9815315	0.94661117	0.98468244	1.9827071	0.012317318
GOBP_NEGATIVE_REGULATION_OF_IRON_ION_TRANSPORT	-1.0667211	0.9817724	-1.0415769	1.0	-1.0011305	1.0
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS	-1.0666554	0.98145735	-0.9852677	1.0	-0.8041262	1.0
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	-1.0665911	0.98114896	0.7921961	1.0	1.3093944	0.3460752
GOBP_SPECIFICATION_OF_ANIMAL_ORGAN_IDENTITY	-1.0665394	0.98078305	0.85084605	1.0	1.6317064	0.1198404
GOBP_REGULATION_OF_PH	-1.0665241	0.98029447	-0.7250075	1.0	0.91068	0.82787114
GOBP_NEGATIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS	-1.0658561	0.9821215	-0.70382327	1.0	-1.0265284	1.0
GOBP_ESTABLISHMENT_OF_GOLGI_LOCALIZATION	-1.06567	0.9822404	-1.0838339	1.0	-1.2996846	0.84097517
GOBP_REGULATION_OF_IRON_ION_TRANSMEMBRANE_TRANSPORT	-1.0653868	0.98271114	-1.0363821	1.0	-0.98497045	1.0
GOBP_URATE_METABOLIC_PROCESS	-1.0653075	0.9824555	-1.0738558	1.0	1.3710554	0.28835678
GOBP_MEMORY	-1.0652877	0.9819815	-1.0378377	1.0	1.5976536	0.13781777
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	-1.0651902	0.9817889	-1.0429313	1.0	-0.73674023	1.0
GOBP_PROTEIN_LOCALIZATION_TO_CHROMATIN	-1.0650417	0.9817732	-0.88531035	1.0	-0.98931235	1.0
GOBP_HEMATOPOIETIC_STEM_CELL_MIGRATION	-1.0648935	0.9817625	0.7715934	1.0	1.4575574	0.22292542
