NAME	NES_24H	FDR_24H	NES_48H	FDR_48H	NES_72H	FDR_72H
GOBP_DNA_STRAND_ELONGATION	-1.5010331	0.8547163	-1.7698923	0.23778568	-1.6649497	0.29383454
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	-1.4996046	0.8575239	-1.6269635	0.41156945	-1.4529659	0.5914924
GOBP_HISTONE_H3_ACETYLATION	-1.4994138	0.85245526	-1.3463424	0.6745909	-1.274933	0.7193188
GOBP_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	-1.4992764	0.84710306	-1.622562	0.41078913	-1.5053456	0.5335583
GOBP_MITOTIC_DNA_REPLICATION	-1.4983842	0.8466226	-1.5806143	0.4573705	-1.5855447	0.4253818
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CYTOKINESIS	-1.498111	0.8422475	-1.4547775	0.6000548	-1.4005787	0.6297483
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	-1.4981021	0.8362854	-1.581216	0.4587316	-1.7256446	0.2442617
GOBP_POSITIVE_REGULATION_OF_PROTEIN_GLYCOSYLATION	-1.4970754	0.83685493	-1.4350026	0.62387973	-1.2538778	0.73569864
GOBP_REGULATION_OF_MITOCHONDRIAL_MRNA_STABILITY	-1.4969127	0.8320081	-1.5239995	0.55065405	-1.1046661	0.81362665
GOBP_ISOLEUCINE_METABOLIC_PROCESS	-1.4959177	0.8322243	-1.3273128	0.6779043	-1.3306688	0.68622404
GOBP_NUCLEAR_PORE_ORGANIZATION	-1.4957094	0.8277338	-1.5007851	0.57101667	-1.3957301	0.6357631
GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS	-1.494719	0.82824934	-1.7953634	0.2039843	-1.9439397	0.04925034
GOBP_MHC_CLASS_I_BIOSYNTHETIC_PROCESS	-1.493036	0.83289564	-1.0304633	0.8721076	-1.1165596	0.80394864
GOBP_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION	-1.489562	0.84899443	-1.8615205	0.13117968	-1.8796859	0.099777125
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	-1.4889295	0.8471962	-1.3908224	0.6623322	-1.4217805	0.62440693
GOBP_RIBOSOME_BIOGENESIS	-1.4887332	0.84277457	-1.4585975	0.60909235	-1.5209755	0.522045
GOBP_SYNAPTIC_VESICLE_RECYCLING	-1.4883853	0.8393222	-1.2713883	0.6868767	-1.1245501	0.8011012
GOBP_CELL_CYCLE_DNA_REPLICATION	-1.4847037	0.8568509	-1.8910179	0.097922266	-1.7939862	0.16631466
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CORTEX	-1.4834691	0.85894144	-1.6502986	0.37986386	-1.5063486	0.5378706
GOBP_HETEROCHROMATIN_ORGANIZATION	-1.4831593	0.85528225	-1.2452195	0.70303124	-0.9119278	0.93170875
GOBP_OSMOSENSORY_SIGNALING_PATHWAY	-1.482794	0.85206264	-1.3070171	0.6852956	-1.3609729	0.651912
GOBP_NEGATIVE_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	-1.4811692	0.85683244	-1.2424991	0.7032165	-1.3006586	0.7046395
GOBP_RE_ENTRY_INTO_MITOTIC_CELL_CYCLE	-1.4800556	0.85834277	-1.6534957	0.3728338	-1.0685114	0.82816964
GOBP_GALACTOSE_METABOLIC_PROCESS	-1.4794252	0.8568129	-1.5612643	0.50560594	-1.7530081	0.20601614
GOBP_INTRACELLULAR_DISTRIBUTION_OF_MITOCHONDRIA	-1.4779683	0.86069965	-1.5402397	0.53108865	-1.1927171	0.75782
GOBP_MITOCHONDRIAL_FRAGMENTATION_INVOLVED_IN_APOPTOTIC_PROCESS	-1.477957	0.8553614	-1.3620623	0.6764984	-0.94098353	0.91005975
GOBP_TRNA_PSEUDOURIDINE_SYNTHESIS	-1.4777356	0.85135514	-1.1570438	0.78815544	-1.0776801	0.8259354
GOBP_NUCLEOSOME_ASSEMBLY	-1.4769785	0.85074747	-1.2771463	0.68973404	-1.3704494	0.64548403
GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	-1.4754033	0.855252	-1.462441	0.61116266	-1.3778268	0.64618695
GOBP_CONDITIONED_TASTE_AVERSION	-1.4749687	0.8527812	-1.3660294	0.67743844	-1.129617	0.79825294
GOBP_RIG_I_SIGNALING_PATHWAY	-1.474957	0.8476504	-1.7105792	0.33814156	-1.6200125	0.37603256
GOBP_DETECTION_OF_VIRUS	-1.4716103	0.863048	-1.4694265	0.61713475	-1.4622678	0.5814964
GOBP_PYRUVATE_TRANSPORT	-1.4699728	0.8680411	-1.4460362	0.611604	-1.2895384	0.7085402
GOBP_POSTREPLICATION_REPAIR	-1.4695001	0.86577123	-1.807745	0.18132852	-1.6294401	0.3687689
GOBP_REGULATION_OF_DEOXYRIBONUCLEASE_ACTIVITY	-1.4687248	0.86542827	-1.2631204	0.69030905	-1.0547334	0.8386253
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	-1.4683282	0.86276186	-1.3414979	0.68101716	-0.9687153	0.8937308
GOBP_MODULATION_BY_HOST_OF_SYMBIONT_PROCESS	-1.4666324	0.86797446	-1.3301692	0.6836358	-1.1373144	0.7942447
GOBP_REGULATION_OF_MITOTIC_SPINDLE_ASSEMBLY	-1.4626684	0.88739985	-1.6838099	0.36426196	-1.1926965	0.7569483
GOBP_RIBOSOME_ASSEMBLY	-1.4589083	0.9060739	-1.4285429	0.62514925	-1.6241572	0.3685733
GOBP_RESPONSE_TO_MISFOLDED_PROTEIN	-1.4582793	0.9047943	-1.0924741	0.8351003	-0.71856886	0.9944414
GOBP_AEROBIC_ELECTRON_TRANSPORT_CHAIN	-1.4580188	0.9013078	-1.590163	0.454178	-1.6837362	0.28657794
GOBP_MRNA_PSEUDOURIDINE_SYNTHESIS	-1.4571372	0.9017651	-1.3781077	0.6752388	-1.1782217	0.7644698
GOBP_T_HELPER_17_CELL_LINEAGE_COMMITMENT	-1.4561865	0.9025795	-1.0450984	0.8602691	-1.3073639	0.6974693
GOBP_NUCLEOSIDE_METABOLIC_PROCESS	-1.4547143	0.90661806	-1.6018549	0.4402444	-1.8600326	0.10759937
GOBP_NEGATIVE_REGULATION_OF_NUCLEASE_ACTIVITY	-1.4534147	0.90961915	-1.4580877	0.6086717	-1.3103982	0.698505
GOBP_UBIQUITIN_INDEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY	-1.4533328	0.9050329	-1.267876	0.6882071	-1.0500964	0.8397891
GOBP_GLUCOSE_CATABOLIC_PROCESS_TO_LACTATE	-1.4491148	0.92641	-1.5155696	0.5529495	-1.3588485	0.65043193
GOBP_FRUCTOSE_1_6_BISPHOSPHATE_METABOLIC_PROCESS	-1.4479254	0.9288196	-1.4004517	0.6523414	-1.3917115	0.63141173
GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION	-1.447871	0.9240606	-1.1103051	0.82541305	-1.0705824	0.82729864
GOBP_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION	-1.4476879	0.9201844	-1.5372509	0.53291935	-1.5333267	0.50804484
GOBP_POSITIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	-1.4475291	0.91615355	-1.3964001	0.6563269	-1.1908973	0.7598206
GOBP_TRIF_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	-1.4467221	0.9161963	-1.3845463	0.66553885	-1.3611563	0.65439105
GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	-1.446509	0.91260207	-1.27029	0.6859736	-1.3970717	0.6360852
GOBP_POSITIVE_REGULATION_OF_MHC_CLASS_I_BIOSYNTHETIC_PROCESS	-1.4457252	0.91253984	-0.9430507	0.92763114	-1.2380093	0.7436257
GOBP_INOSITOL_METABOLIC_PROCESS	-1.4456277	0.9082716	-1.3658081	0.67474264	-1.1736206	0.7687655
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION	-1.4455283	0.904125	-1.3255407	0.6771549	-1.1651267	0.7743193
GOBP_REGULATION_OF_STRESS_GRANULE_ASSEMBLY	-1.4445871	0.905219	-1.5041656	0.5660607	-1.5228367	0.5173529
GOBP_FERMENTATION	-1.4442209	0.9027013	-1.5201968	0.543566	-1.3553004	0.64803225
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION	-1.4434851	0.90246904	-1.543821	0.5340894	-1.3112895	0.6979743
GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION	-1.4423015	0.9049674	-1.8233325	0.18736155	-1.7024133	0.25650403
GOBP_NEGATIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY	-1.4417934	0.90336055	-0.91949713	0.93091416	-1.065858	0.82856816
GOBP_MITOCHONDRIAL_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_ASSEMBLY	-1.438004	0.92186624	-1.2990505	0.6867728	-1.5486381	0.474076
GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION	-1.4371891	0.9222211	-1.0973961	0.83359945	-0.9186732	0.9256934
GOBP_REGULATION_OF_PLASMA_MEMBRANE_REPAIR	-1.436864	0.919557	-1.2604293	0.6945363	-0.80231875	0.9678234
GOBP_MITOCHONDRIAL_FUSION	-1.4361162	0.9195053	-1.3708373	0.67004675	-1.2243922	0.75034577
GOBP_POSITIVE_REGULATION_OF_DOPAMINE_SECRETION	-1.4351916	0.92046165	-0.5350361	0.9911275	1.0850649	0.6238928
GOBP_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS	-1.4343199	0.9212299	-1.1953977	0.7478131	-1.1818346	0.768693
GOBP_TELOMERE_ORGANIZATION	-1.432728	0.92639625	-1.6321111	0.4053485	-1.4244655	0.62396985
GOBP_ASTROCYTE_CELL_MIGRATION	-1.4325927	0.9226274	-1.3341558	0.6857776	-1.1740648	0.76826894
GOBP_NATURAL_KILLER_CELL_DEGRANULATION	-1.431591	0.92409796	-1.4878	0.59902775	-1.3933847	0.63208026
GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION	-1.4306256	0.92543685	-1.7233365	0.31474927	-1.5713694	0.43306276
GOBP_NK_T_CELL_PROLIFERATION	-1.4300587	0.9243224	-1.1491836	0.79580843	-0.8782221	0.94675875
GOBP_AEROBIC_RESPIRATION	-1.4283558	0.9303104	-1.6961008	0.3635445	-1.718733	0.23254499
GOBP_LACTATE_BIOSYNTHETIC_PROCESS	-1.4282179	0.9266701	-0.96492773	0.90700066	-1.2332337	0.7422081
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE	-1.4274195	0.92701477	-1.4289427	0.62801266	-1.3772238	0.6450759
GOBP_RRNA_METABOLIC_PROCESS	-1.4257959	0.9323677	-1.6238527	0.41021645	-1.6193838	0.3709499
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	-1.4239261	0.93917155	-1.581596	0.4609765	-1.412979	0.63116395
GOBP_DNA_REPAIR_COMPLEX_ASSEMBLY	-1.422461	0.9435672	-1.3900687	0.66131043	-1.6053188	0.3897625
GOBP_REGULATION_OF_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL	-1.4220841	0.9413445	-0.88195837	0.9563027	-0.7590015	0.98449254
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	-1.4203241	0.9475158	-0.83117604	0.977232	0.631367	0.9805633
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	-1.4202468	0.9435491	-1.4509392	0.6035638	-1.6424512	0.34343055
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION	-1.4195362	0.9434609	-1.1636007	0.77882457	-0.8707675	0.9453322
GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY	-1.419048	0.94198424	-1.0802792	0.84657747	-0.7851059	0.9758618
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	-1.4189668	0.93813044	-1.2504714	0.7013987	-1.0592177	0.8337915
GOBP_REGULATION_OF_TOOTH_MINERALIZATION	-1.4187621	0.9350407	1.0888822	0.64045954	1.0732254	0.6375399
GOBP_TRANSLATIONAL_TERMINATION	-1.41722	0.93992156	-1.3921132	0.6631795	-1.2493726	0.7374555
GOBP_NEUROENDOCRINE_CELL_DIFFERENTIATION	-1.416958	0.9372505	0.58418715	0.9933299	-0.7978024	0.9697989
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGOSOME_MATURATION	-1.4167606	0.9341524	-0.98751575	0.88986593	0.47694495	0.99824446
GOBP_PROTEIN_DEMETHYLATION	-1.4160774	0.93397313	-1.1244215	0.81740755	-0.947197	0.9057718
GOBP_MALATE_METABOLIC_PROCESS	-1.4157785	0.9315537	-1.5816188	0.46466276	-1.3808827	0.6430658
GOBP_ASTRAL_MICROTUBULE_ORGANIZATION	-1.4155465	0.92873067	-1.0277143	0.8721453	-0.7281444	0.9926176
GOBP_POSITIVE_REGULATION_OF_ATP_METABOLIC_PROCESS	-1.4151974	0.92665344	-1.2505631	0.70216775	-1.0333549	0.8481968
GOBP_TYPE_II_PNEUMOCYTE_DIFFERENTIATION	-1.4150649	0.92335516	-1.5962768	0.44599593	-1.243305	0.73892015
GOBP_REGULATION_OF_PROTEIN_NEDDYLATION	-1.4120969	0.93661076	-1.346326	0.67306733	-1.2244579	0.75117725
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	-1.411155	0.9380708	-1.5227495	0.54590714	-1.6484661	0.3272554
GOBP_CRD_MEDIATED_MRNA_STABILIZATION	-1.4101446	0.9399062	-1.4651067	0.6079266	-1.5193031	0.5199773
GOBP_POSITIVE_REGULATION_OF_PROTEIN_NEDDYLATION	-1.4100972	0.9360866	-1.1168891	0.8235977	-0.73938614	0.99007297
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	-1.4094313	0.9359225	-1.1849287	0.75731146	-1.117697	0.8029928
GOBP_REGULATION_OF_MITOTIC_RECOMBINATION	-1.4090333	0.9341897	-1.4289784	0.6301083	-1.0476462	0.84044063
GOBP_POSITIVE_REGULATION_OF_HEPATOCYTE_PROLIFERATION	-1.4084208	0.9336529	-1.2223076	0.7310964	-0.9506595	0.90305763
GOBP_RENAL_WATER_TRANSPORT	-1.4076319	0.9341919	-1.1273017	0.8134065	1.1104959	0.5916423
GOBP_PROTEIN_RNA_COMPLEX_DISASSEMBLY	-1.4066731	0.9358794	-0.96532	0.90800345	-0.7389091	0.9902113
GOBP_TRNA_THIO_MODIFICATION	-1.4064898	0.93297017	-1.4190516	0.641272	-1.4567013	0.5902746
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	-1.4051248	0.93693733	-1.5400535	0.5283422	-1.3607502	0.65117204
GOBP_REGULATION_OF_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	-1.4043124	0.93768895	-1.2445676	0.70091075	-0.86576736	0.94607353
GOBP_GALACTOSE_CATABOLIC_PROCESS	-1.4036283	0.9377648	-1.412738	0.6386234	-1.6275905	0.36767334
GOBP_POSITIVE_REGULATION_OF_CYTOCHROME_C_OXIDASE_ACTIVITY	-1.4029815	0.9375938	-1.1392221	0.8078641	-1.0944182	0.82033235
GOBP_MODULATION_BY_HOST_OF_VIRAL_PROCESS	-1.4028673	0.9343765	-1.0956168	0.8320053	-0.7276526	0.9927616
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_SYNTHESIS_DEPENDENT_STRAND_ANNEALING	-1.402744	0.9312339	-1.3792615	0.6726886	-1.6252493	0.36843753
GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH	-1.4025433	0.9285269	-1.5119734	0.5585067	-1.0381136	0.8451166
GOBP_NEGATIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	-1.4016713	0.9296473	-1.2865894	0.6880917	-0.9238408	0.9266141
GOBP_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION	-1.4010491	0.92936736	-1.0071633	0.8868549	-0.7816155	0.97734135
GOBP_ANTIBACTERIAL_INNATE_IMMUNE_RESPONSE	-1.4008155	0.9268672	-1.5197593	0.54214615	-1.5548216	0.4655319
GOBP_LYSOSOMAL_LUMEN_ACIDIFICATION	-1.4006809	0.923894	-1.2093287	0.7407107	-0.9587642	0.8987153
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	-1.3991002	0.9290722	-1.2674714	0.68842083	-1.0663072	0.8280165
GOBP_REGULATION_OF_COLLAGEN_FIBRIL_ORGANIZATION	-1.3981384	0.9307533	-1.0409892	0.8631105	-1.3710737	0.64647603
GOBP_MITOCHONDRIAL_RNA_PROCESSING	-1.3974918	0.93067694	-1.3661618	0.67874694	-1.0802119	0.8282124
GOBP_MAINTENANCE_OF_SISTER_CHROMATID_COHESION	-1.3963491	0.933384	-1.1951226	0.7476768	-1.1064961	0.81294006
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME	-1.3962579	0.9301676	-1.4282426	0.6241463	-1.2574663	0.7291548
GOBP_RENAL_WATER_ABSORPTION	-1.3960022	0.9279662	-1.0030724	0.89050096	1.0971255	0.60848576
GOBP_AXIAL_MESODERM_DEVELOPMENT	-1.3919573	0.9470993	-1.3472905	0.67594856	-1.1440362	0.7841242
GOBP_VOLUNTARY_MUSCULOSKELETAL_MOVEMENT	-1.3913795	0.946707	-1.2626398	0.6907376	-1.2311665	0.74586016
GOBP_NUCLEAR_PORE_COMPLEX_ASSEMBLY	-1.38953	0.9534061	-1.3655418	0.67397696	-1.496923	0.5404511
GOBP_LIPID_DROPLET_DISASSEMBLY	-1.389321	0.950903	-1.249694	0.7006351	-1.2370908	0.74232775
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE	-1.3888592	0.9498	-1.4731153	0.60958636	-1.3111479	0.6971236
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_STORAGE	-1.3874841	0.9538622	-1.2765824	0.68697083	-1.0974479	0.8184222
GOBP_REGULATION_OF_CAMKK_AMPK_SIGNALING_CASCADE	-1.3863426	0.956516	-1.5873823	0.453609	-1.5085024	0.53474176
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	-1.3862091	0.9536231	-0.59566087	0.9875274	1.1303056	0.5694107
GOBP_DNA_TEMPLATED_DNA_REPLICATION	-1.3853239	0.954899	-1.8182191	0.18453851	-1.9462904	0.05099261
GOBP_T_HELPER_CELL_LINEAGE_COMMITMENT	-1.3849478	0.95339096	-1.0720668	0.85268444	-1.3082756	0.6982162
GOBP_RNA_IMPORT_INTO_MITOCHONDRION	-1.3848956	0.9500795	-1.4657729	0.61593515	-1.4103385	0.6378144
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES	-1.3846903	0.9476252	-1.269752	0.6865937	-1.0313653	0.8496473
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	-1.3841407	0.94716054	-1.5480056	0.5349618	-1.3092744	0.69857687
GOBP_TRNA_METABOLIC_PROCESS	-1.3835315	0.9469816	-1.3312194	0.68579984	-1.2707859	0.7266418
GOBP_REGULATION_OF_DNA_METHYLATION	-1.3834217	0.94407535	0.8224053	0.92158526	0.9269889	0.80261606
GOBP_RNA_LOCALIZATION	-1.3830155	0.94280565	-1.2825742	0.69065124	-1.0071404	0.86522907
GOBP_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT	-1.3829846	0.939496	-0.9470427	0.9225618	-1.1163963	0.8020722
GOBP_TERMINAL_BUTTON_ORGANIZATION	-1.3829782	0.9360633	-1.4655385	0.61148274	-1.3006574	0.703314
GOBP_PYRIMIDINE_NUCLEOBASE_TRANSPORT	-1.382377	0.935872	-1.6362946	0.39866206	-1.4381737	0.60908526
GOBP_ACTOMYOSIN_CONTRACTILE_RING_ORGANIZATION	-1.3814011	0.93776834	-1.2848983	0.6925381	-1.1710045	0.7687097
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	-1.3811337	0.935787	-1.3267418	0.6785551	-1.0943402	0.8198137
GOBP_TRANSCRIPTION_INITIATION_COUPLED_CHROMATIN_REMODELING	-1.3810438	0.9328692	-0.8993163	0.93827593	-0.9832533	0.8803538
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION	-1.3800426	0.9349466	-1.2715515	0.68747836	-1.2066132	0.75720984
GOBP_AMINO_ACID_CATABOLIC_PROCESS	-1.3794789	0.93464607	-1.6680248	0.38750806	-1.8128941	0.14342646
GOBP_ACTIN_FILAMENT_BASED_TRANSPORT	-1.3786439	0.9358147	-0.9851935	0.8916978	-1.1236806	0.80125487
GOBP_REGULATION_OF_ATP_METABOLIC_PROCESS	-1.3777227	0.9374256	-1.2574728	0.69745004	-1.0282749	0.852767
GOBP_RNA_DECAPPING	-1.3771805	0.93704087	-1.2199485	0.7292167	-1.021763	0.85606635
GOBP_IRES_DEPENDENT_VIRAL_TRANSLATIONAL_INITIATION	-1.3738645	0.95163465	-1.3279382	0.67996925	-1.2886553	0.70916677
GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER	-1.3732436	0.95162606	-1.007851	0.88789785	-0.75812215	0.98382896
GOBP_ECTODERM_DEVELOPMENT	-1.3732364	0.9483006	-1.3156435	0.6805588	-1.358581	0.6482981
GOBP_CAP_DEPENDENT_TRANSLATIONAL_INITIATION	-1.3731225	0.9455696	-1.3938891	0.6601982	-1.2208201	0.75158376
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION	-1.3723172	0.9465489	-1.2199315	0.72826296	0.852073	0.8664696
GOBP_HISTONE_H3_K27_METHYLATION	-1.3718393	0.945751	-1.3338318	0.6854236	-1.3588485	0.6488759
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING	-1.3706685	0.9487355	-0.64446026	0.98765576	0.46881187	0.99753165
GOBP_REGULATION_OF_EXIT_FROM_MITOSIS	-1.3692377	0.9531725	-1.1493179	0.7963218	-1.1084311	0.8096577
GOBP_7_METHYLGUANOSINE_RNA_CAPPING	-1.3687192	0.952689	-1.4435672	0.6075862	-0.8150257	0.97307116
GOBP_GLUTAMATE_CATABOLIC_PROCESS	-1.367735	0.95481306	-1.7121946	0.33944148	-1.5090402	0.53833866
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I	-1.367632	0.9520767	-1.4394122	0.61057943	-1.393696	0.6381856
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	-1.3673064	0.9505749	-1.5032582	0.56677634	-1.3416562	0.6678889
GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	-1.367258	0.9475837	-0.93017113	0.9306122	-0.7577196	0.9839138
GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY	-1.3666507	0.9476097	-1.4649533	0.6058947	-1.6499661	0.32624912
GOBP_ENDONUCLEOLYTIC_CLEAVAGE_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	-1.3661638	0.94692916	-1.4966284	0.58266544	-1.6078515	0.39110127
GOBP_KETONE_CATABOLIC_PROCESS	-1.3652037	0.9489004	-1.6301078	0.4039628	-1.6200066	0.37237272
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	-1.3651131	0.946194	-1.2211155	0.7317033	-1.1400846	0.79181015
GOBP_CELLULAR_RESPONSE_TO_LEUCINE_STARVATION	-1.3647313	0.94502825	-0.7768486	0.98667705	0.6570534	0.97513396
GOBP_MEIOTIC_CHROMOSOME_CONDENSATION	-1.3633845	0.94904274	-1.1759567	0.76717824	-1.0337288	0.8485019
GOBP_RNA_DESTABILIZATION	-1.3633577	0.9460221	-1.1143297	0.8249693	-0.8026891	0.97011733
GOBP_INTERFERON_BETA_PRODUCTION	-1.3620337	0.9498355	-1.4116982	0.63647956	-1.6279782	0.3701302
GOBP_INTRACILIARY_ANTEROGRADE_TRANSPORT	-1.3617907	0.9479638	-0.93404317	0.9323053	-0.811613	0.96996456
GOBP_ELECTRON_TRANSPORT_CHAIN	-1.3613261	0.9473097	-1.4422854	0.608084	-1.4745573	0.567619
GOBP_FACULTATIVE_HETEROCHROMATIN_FORMATION	-1.3611118	0.94531024	-1.556796	0.516874	-0.9703244	0.8926184
GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	-1.3605461	0.9451535	-1.1560332	0.7865788	-1.0148761	0.8597892
GOBP_AUTOPHAGOSOME_MATURATION	-1.3604796	0.94241697	-1.2211577	0.7336106	-1.0397596	0.8432798
GOBP_TRANSCRIPTION_ELONGATION_COUPLED_CHROMATIN_REMODELING	-1.360116	0.9412386	-1.0979424	0.8337206	-0.8021749	0.96757233
GOBP_REGULATION_OF_SPINDLE_ASSEMBLY	-1.3590146	0.94389534	-1.3047276	0.6853713	-0.82508314	0.9705139
GOBP_LUNG_SECRETORY_CELL_DIFFERENTIATION	-1.3589647	0.9410942	-1.520617	0.5450354	-1.1708277	0.7683751
GOBP_REGULATION_OF_MAINTENANCE_OF_SISTER_CHROMATID_COHESION	-1.358872	0.93854296	-1.3323708	0.68614346	-1.2402357	0.74049604
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	-1.3585433	0.9372414	-1.0770222	0.84845626	-0.8533687	0.95460814
GOBP_MITOTIC_SPINDLE_ASSEMBLY	-1.3579783	0.9371229	-1.3539563	0.68107986	-1.2487123	0.7374426
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_CONDENSATION	-1.3578707	0.93469274	-1.3502815	0.67638654	-1.0798022	0.8271851
GOBP_ANTEROGRADE_AXONAL_PROTEIN_TRANSPORT	-1.3578032	0.93207735	-0.7479697	0.98929095	0.99416447	0.73563635
GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS	-1.3572279	0.93209076	-1.42665	0.62612593	-1.4068317	0.6298663
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	-1.3565364	0.93276244	-0.8935117	0.9454541	-0.94232285	0.90908444
GOBP_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT	-1.3561069	0.9319942	-1.5317948	0.5383914	-1.1580242	0.7733546
GOBP_NEGATIVE_REGULATION_OF_CENTROSOME_DUPLICATION	-1.3551077	0.93407	-1.0763148	0.84801537	-0.9438597	0.90819496
GOBP_REGULATION_OF_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	-1.3534659	0.9394583	-1.2664801	0.6860921	-1.2996789	0.7042327
GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION	-1.3522377	0.94285256	-1.2401351	0.70543617	-1.1164887	0.80258757
