NAME	NES_2H	FDR_2H	NES_6H	FDR_6H	NES_24H	FDR_24H
GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_PROLIFERATION	-1.6015427	0.958146	-1.3668256	0.9760312	-1.0565962	1.0
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	-1.6011765	0.9465777	-0.73555624	0.9848497	-1.2387431	1.0
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION	-1.5990441	0.9519959	-1.0042306	0.98984295	-0.6848347	1.0
GOBP_REGULATION_OF_RESPIRATORY_BURST	-1.5978073	0.949085	-1.2310531	0.9524583	-1.3096343	0.98344
GOBP_REGULATION_OF_NEURON_MATURATION	-1.5977334	0.93566126	-0.9504831	0.9917547	-1.0849426	1.0
GOBP_NEUROINFLAMMATORY_RESPONSE	-1.5967861	0.93046105	0.83321595	0.968514	1.6373359	0.80111307
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	-1.5952355	0.9312914	-1.3990402	1.0	-2.0052876	0.00037846566
GOBP_HEXOSE_CATABOLIC_PROCESS	-1.5895466	0.970406	-1.340599	0.9324682	-1.5483284	0.6078163
GOBP_POSITIVE_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION	-1.5892739	0.95939267	-0.9194702	0.99067825	1.1525835	0.85650647
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT	-1.5881381	0.95678395	-0.39947534	1.0	0.90000623	0.9408039
GOBP_DENDRITIC_CELL_DIFFERENTIATION	-1.5837573	0.9850295	0.646653	0.9962921	-0.9921562	1.0
GOBP_ORGANELLE_INHERITANCE	-1.583423	0.9748931	-1.3247613	0.93001866	-1.3073361	0.9869806
GOBP_POSITIVE_REGULATION_OF_NON_MOTILE_CILIUM_ASSEMBLY	-1.5829576	0.9662043	-0.6523915	0.9937136	-1.1203818	1.0
GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	-1.5815889	0.9662023	-1.1147978	0.9580045	-1.2670534	1.0
GOBP_REGULATION_OF_MYELINATION	-1.5769081	0.9981032	-1.1604621	0.93916833	-1.2334044	1.0
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	-1.576737	0.9868935	-1.5053259	0.9613387	-1.1747705	1.0
GOBP_LAMELLIPODIUM_ORGANIZATION	-1.5763032	0.9784944	-1.3594232	0.96457493	0.57260454	0.9909772
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE	-1.5726314	1.0	-0.4764617	1.0	0.83349997	0.95214194
GOBP_FRUCTOSE_6_PHOSPHATE_METABOLIC_PROCESS	-1.5724635	0.990299	-1.461829	0.9596059	-1.4486037	0.7553118
GOBP_GTP_BIOSYNTHETIC_PROCESS	-1.5714885	0.9872841	-1.0229509	0.9934135	-1.1354223	1.0
GOBP_REGULATION_OF_SARCOMERE_ORGANIZATION	-1.5709662	0.9803838	-0.9678861	0.99585176	1.0396097	0.9006522
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS	-1.5701026	0.9766247	-1.2764808	0.9553447	-1.4651883	0.774586
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION	-1.5699892	0.966206	-1.0317672	0.9919923	0.83330667	0.9520482
GOBP_NEURON_PROJECTION_MAINTENANCE	-1.5681137	0.9721525	-1.2594734	0.9705649	0.75979656	0.9697712
GOBP_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY	-1.5667259	0.97368246	0.6159328	0.9965642	-1.3319439	0.9202494
GOBP_NUCLEOBASE_CATABOLIC_PROCESS	-1.5657334	0.9716316	-1.3883903	1.0	-1.5128274	0.73210645
GOBP_SPERM_MOTILITY	-1.5637434	0.97872823	0.9365957	0.972602	-1.181406	1.0
GOBP_PYRIMIDINE_NUCLEOBASE_CATABOLIC_PROCESS	-1.5629326	0.97515094	-1.3860915	1.0	-1.5048822	0.74306047
GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION	-1.562872	0.9650016	-0.67887586	0.99343973	-1.3282704	0.9276432
GOBP_BRAIN_MORPHOGENESIS	-1.5614744	0.9669923	-1.179704	0.94062465	-0.8718367	1.0
GOBP_LAMELLIPODIUM_MORPHOGENESIS	-1.5601056	0.9687258	-1.1189762	0.9528612	-0.6993545	1.0
GOBP_CELL_PROJECTION_ASSEMBLY	-1.5597571	0.9614165	-0.9434959	0.9890865	-0.77321637	1.0
GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	-1.5588578	0.959332	-1.2922006	0.9768938	-0.8164593	1.0
GOBP_GOLGI_TO_LYSOSOME_TRANSPORT	-1.55838	0.9535276	-0.97752255	0.990921	-0.96125674	1.0
GOBP_NEUROTRANSMITTER_UPTAKE	-1.5579046	0.94777995	-1.4073548	1.0	-0.87650704	1.0
GOBP_CILIUM_ORGANIZATION	-1.5560763	0.953984	1.0029181	0.96713865	-0.8363374	1.0
GOBP_REGULATION_OF_PROSTAGLANDIN_SECRETION	-1.5537388	0.9647781	-1.1781936	0.93948823	-1.4031935	0.86132526
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION	-1.5531667	0.9601636	-1.2092736	0.954069	-1.2494236	1.0
GOBP_ENGULFMENT_OF_APOPTOTIC_CELL	-1.5523471	0.95785606	0.7200726	0.98855484	-1.1701972	1.0
GOBP_POSITIVE_REGULATION_OF_CELL_MATURATION	-1.5516177	0.9548742	-1.2996441	0.9665598	-1.2613062	1.0
GOBP_REGULATION_OF_EXOCYTOSIS	-1.5503337	0.9567461	-1.2485313	0.9662633	-0.9530626	1.0
GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1	-1.5466969	0.9790899	-1.1147709	0.95729613	-1.1522009	1.0
GOBP_REGULATION_OF_NON_MOTILE_CILIUM_ASSEMBLY	-1.545395	0.98108685	-0.71918404	0.99104065	-1.0451088	1.0
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY	-1.5437251	0.9862068	0.67903596	0.9910817	-1.3249322	0.9391368
GOBP_REGULATION_OF_PIGMENTATION	-1.5433003	0.9807086	-1.3792323	1.0	-1.2263014	1.0
GOBP_GOLGI_TO_VACUOLE_TRANSPORT	-1.5429362	0.97470075	-1.0310032	0.9922497	-1.4429419	0.770922
GOBP_MELANOCYTE_DIFFERENTIATION	-1.5422455	0.97175366	-0.8481239	1.0	-0.7173251	1.0
GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS	-1.5422261	0.9630893	-1.3515878	0.96251076	-1.4861597	0.7617956
GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_PERMEABILITY	-1.5420276	0.9560262	-1.4379787	1.0	-1.2423412	1.0
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	-1.5408994	0.9568561	-0.74160933	0.9884051	-1.2995017	0.9891536
GOBP_G0_TO_G1_TRANSITION	-1.5368584	0.9824677	-0.93867487	0.99095637	-1.2887782	0.99871755
GOBP_REGULATION_OF_OSTEOBLAST_PROLIFERATION	-1.5367026	0.97525054	-1.5194067	0.9746205	-0.6009903	1.0
GOBP_REGULATION_OF_NEUTROPHIL_DEGRANULATION	-1.5349796	0.9815194	-1.1900626	0.9421068	-1.3715627	0.92250687
GOBP_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS	-1.5337328	0.9837409	-1.2911329	0.9719644	-1.1059054	1.0
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT	-1.5324827	0.9858505	-1.3393538	0.92157286	-1.1323526	1.0
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	-1.5319836	0.9816703	-0.7010727	0.9935757	1.1479584	0.8547644
GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS	-1.5312382	0.97956294	-1.2913971	0.9722909	-0.6138909	1.0
GOBP_PROTEIN_LOCALIZATION_TO_BICELLULAR_TIGHT_JUNCTION	-1.5300907	0.9809005	0.33391634	1.0	0.45830756	0.9981578
GOBP_MITOCHONDRIAL_RESPIRASOME_ASSEMBLY	-1.5295908	0.9768682	-1.5059413	0.9639458	-1.2659007	1.0
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT	-1.5295638	0.96909827	0.9058904	0.9739335	0.5374922	0.9940053
GOBP_CHLORIDE_TRANSMEMBRANE_TRANSPORT	-1.5295007	0.9617197	-0.8233237	1.0	1.2788621	0.78401524
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT	-1.5294391	0.954467	-1.0002991	0.98798734	-1.218462	1.0
GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE	-1.5291147	0.94947773	-1.2656336	0.9692442	-1.743758	0.11580803
GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_POTENTIAL	-1.5277479	0.95297027	-1.5272622	0.9609828	-0.698616	1.0
GOBP_GOLGI_REASSEMBLY	-1.52773	0.94558454	-1.3495048	0.9566884	-1.4241505	0.7993762
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS	-1.5268017	0.9455989	-1.543258	0.92590654	-1.4587412	0.77429146
GOBP_POSITIVE_REGULATION_OF_MAST_CELL_PROLIFERATION	-1.5265523	0.94024104	-1.2226087	0.9642273	-0.85093546	1.0
GOBP_ISOPRENOID_METABOLIC_PROCESS	-1.5265454	0.9330619	-0.93896234	0.9928154	-0.8153601	1.0
GOBP_SKELETAL_MUSCLE_SATELLITE_CELL_DIFFERENTIATION	-1.52616	0.92889297	0.7117142	0.991341	-1.0844392	1.0
GOBP_PROTEIN_IMPORT_INTO_PEROXISOME_MEMBRANE	-1.5252218	0.92919385	-0.55879396	0.9978253	-1.3436806	0.9168755
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_RECYCLING	-1.5249383	0.9244577	-1.4134936	1.0	-1.181767	1.0
GOBP_PROSTAGLANDIN_SECRETION	-1.524566	0.9203735	-1.065218	0.98298025	-1.3800304	0.9116658
GOBP_CYTOSOLIC_TRANSPORT	-1.5243292	0.91542536	-0.8893175	0.9978553	-1.0819465	1.0
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS	-1.522577	0.9220828	-0.911058	0.99331075	-0.8699382	1.0
GOBP_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE	-1.5212798	0.9253322	-1.4011605	1.0	-1.1422086	1.0
GOBP_REGULATION_OF_PODOSOME_ASSEMBLY	-1.521223	0.9190567	-1.4173589	1.0	-0.57275885	1.0
GOBP_PROSTAGLANDIN_TRANSPORT	-1.5194151	0.9261316	-1.0758086	0.97833955	-1.3777455	0.9208063
GOBP_PURINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT	-1.5190897	0.9220113	-1.0001633	0.98657554	-0.67551553	1.0
GOBP_MAST_CELL_PROLIFERATION	-1.5189959	0.9161613	-1.233347	0.96018445	-0.8531156	1.0
GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ENDOPLASMIC_RETICULUM	-1.5185692	0.91297907	-1.1858957	0.94088906	0.44545537	0.9985046
GOBP_ELECTRON_TRANSPORT_CHAIN	-1.5182416	0.9090753	-1.3620783	0.95998544	-2.0183194	0.00036087536
GOBP_SYNAPTIC_VESICLE_RECYCLING	-1.516357	0.9166953	-1.3777535	0.9894313	-1.1522614	1.0
GOBP_CELL_PROLIFERATION_IN_HINDBRAIN	-1.5160373	0.91275126	-0.8150092	1.0	0.52347016	0.9958126
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL	-1.5139056	0.9224003	-0.6495417	0.99366415	-1.4589677	0.78655195
GOBP_ANAGEN	-1.5133982	0.9199429	-0.9707352	0.9956956	0.8130281	0.958765
GOBP_NON_MOTILE_CILIUM_ASSEMBLY	-1.5117354	0.92601645	1.214186	0.93749195	0.81287605	0.9581809
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS	-1.5111117	0.92432904	-1.0204117	0.99364734	-1.2548927	1.0
GOBP_NEUROFILAMENT_CYTOSKELETON_ORGANIZATION	-1.5110979	0.91826016	-1.3639585	0.9652033	-1.4897659	0.7433298
GOBP_NEUTROPHIL_DEGRANULATION	-1.5086447	0.93039054	-0.651658	0.99363816	-1.4120688	0.8402208
GOBP_ESTABLISHMENT_OF_SPINDLE_ORIENTATION	-1.5084708	0.92556167	-1.55552	0.9203167	-1.226638	1.0
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT	-1.5072464	0.92853516	-1.0334339	0.9917754	-0.82332915	1.0
GOBP_RETINAL_ROD_CELL_DEVELOPMENT	-1.5067829	0.92592746	-1.188413	0.9413287	-1.2757381	1.0
GOBP_PREPULSE_INHIBITION	-1.5066109	0.92122066	-0.99270207	0.9826964	-1.4303081	0.7829905
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	-1.5063146	0.91749597	0.9169853	0.975719	-1.0285044	1.0
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_TRANSPORT	-1.506177	0.91262233	-1.1481568	0.94294536	-1.5731791	0.5045229
GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	-1.5058187	0.9094173	0.8996982	0.9708343	-0.80541825	1.0
GOBP_SYNAPTIC_VESICLE_CLUSTERING	-1.5021157	0.93066704	1.1235714	0.93533033	-0.88218975	1.0
GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY	-1.5019354	0.9262168	0.84072655	0.9705774	-1.2751695	1.0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	-1.5011206	0.9264839	-0.8957092	0.99771595	-0.781639	1.0
GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY	-1.4999377	0.92949194	-1.2946267	0.9761665	-1.0034852	1.0
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_PROCESS	-1.4988964	0.9313414	-1.0128558	0.99163365	-0.641019	1.0
GOBP_RETINOL_METABOLIC_PROCESS	-1.498194	0.93078995	-1.3490907	0.9469159	-1.0852108	1.0
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	-1.495494	0.94529974	-1.3969753	1.0	-0.71229017	1.0
GOBP_REGULATION_OF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	-1.4949449	0.9436754	-1.1470563	0.94420743	-1.288653	0.9978232
GOBP_OXIDATIVE_PHOSPHORYLATION	-1.4945794	0.9407949	-1.3775909	0.98738027	-1.989614	0.00046629467
GOBP_POSITIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE	-1.493734	0.9415063	-0.58604884	0.9959087	1.5186715	0.77735263
GOBP_REGULATION_OF_ISOPRENOID_METABOLIC_PROCESS	-1.4933095	0.93907887	-1.2797425	0.9610829	-0.9846863	1.0
GOBP_MELANOSOME_ASSEMBLY	-1.4921789	0.94197565	-1.6340066	0.77013654	-1.6171167	0.37797374
GOBP_TERPENOID_BIOSYNTHETIC_PROCESS	-1.4914639	0.94195426	0.8568676	0.975971	-0.6513642	1.0
GOBP_NEGATIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	-1.4907683	0.9415818	-1.3056458	0.9531031	-0.5180944	1.0
GOBP_MAGNESIUM_ION_TRANSPORT	-1.488681	0.95194846	0.6289741	0.99551004	-0.92940617	1.0
GOBP_NEURON_MATURATION	-1.4882327	0.9499465	-1.3860705	1.0	-0.99328417	1.0
GOBP_RETINOIC_ACID_METABOLIC_PROCESS	-1.4876752	0.948686	0.6695399	0.99212945	-0.6660016	1.0
GOBP_HEMOSTASIS	-1.4864223	0.9526623	0.677482	0.9911492	0.9847122	0.9147062
GOBP_REGULATION_OF_GERM_CELL_PROLIFERATION	-1.4851805	0.9568808	-1.3396306	0.9265688	-0.4864667	1.0
GOBP_DENDRITE_ARBORIZATION	-1.4850231	0.9526849	-1.2131057	0.96134096	1.5351381	0.78971934
GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	-1.4845681	0.95084965	-1.067064	0.9801378	0.6863214	0.9794305
GOBP_PLATELET_DENSE_GRANULE_ORGANIZATION	-1.4837728	0.9516379	-1.2158222	0.95694155	0.6496628	0.987663
GOBP_VESICLE_LOCALIZATION	-1.4836783	0.9470884	-1.022689	0.99224615	-0.83421165	1.0
GOBP_FLUID_TRANSPORT	-1.4833573	0.9443015	0.7221202	0.9883056	-1.0098788	1.0
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_ENDOSOME	-1.4823693	0.9467493	-0.69158953	0.9949662	-0.5235363	1.0
GOBP_MAST_CELL_MIGRATION	-1.4823563	0.94170636	-1.1572369	0.9354294	-0.919915	1.0
GOBP_REGULATION_OF_PIGMENT_CELL_DIFFERENTIATION	-1.4822589	0.93732804	-1.4490895	0.96633226	-1.3168792	0.9706843
GOBP_CILIUM_MOVEMENT	-1.4820457	0.9339104	0.90623534	0.9735524	-0.9650059	1.0
GOBP_INTRACILIARY_TRANSPORT_INVOLVED_IN_CILIUM_ASSEMBLY	-1.4794592	0.9482078	-0.6751807	0.99397427	-0.91091895	1.0
GOBP_ERBB2_SIGNALING_PATHWAY	-1.4782199	0.952509	-0.79986006	1.0	-1.2892802	0.99696326
GOBP_NEGATIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION	-1.4765414	0.96022874	-0.8713539	1.0	0.6882208	0.979438
GOBP_RESPONSE_TO_INTERLEUKIN_1	-1.4760401	0.9590191	-1.1209952	0.9493088	-1.0389113	1.0
GOBP_TETRAHYDROBIOPTERIN_METABOLIC_PROCESS	-1.4755298	0.9578801	-0.9818596	0.9885153	1.0959803	0.8867461
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION	-1.4753611	0.9541682	-0.6574166	0.99368477	-1.4077258	0.84805125
GOBP_REGULATION_OF_SNARE_COMPLEX_ASSEMBLY	-1.4751574	0.9507064	-1.0232906	0.9937278	-1.3411192	0.9213586
GOBP_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	-1.4749084	0.9476196	-0.77420574	0.9941522	-0.93002224	1.0
GOBP_REGULATION_OF_CAVEOLIN_MEDIATED_ENDOCYTOSIS	-1.4746307	0.94485664	-1.099097	0.96720594	-0.37529808	1.0
GOBP_MRNA_METHYLATION	-1.4735099	0.9483615	-0.9793365	0.9895091	-0.4991793	1.0
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	-1.4729799	0.94753593	0.6962259	0.99415046	1.0318161	0.8969756
GOBP_PODOSOME_ASSEMBLY	-1.472599	0.9455402	-1.4658724	0.9663206	-1.1442641	1.0
GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION	-1.4720193	0.9451031	-1.0082176	0.9909861	-0.84816676	1.0
GOBP_REGULATION_OF_NEUTROPHIL_ACTIVATION	-1.4705291	0.9515673	0.75043786	0.9841595	-1.3525201	0.90246683
GOBP_POSITIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	-1.4697384	0.9527703	1.042623	0.95752984	0.5855333	0.9889103
GOBP_POSITIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	-1.4697309	0.94810796	0.710849	0.9916903	1.2662097	0.79480404
GOBP_ADULT_HEART_DEVELOPMENT	-1.4691124	0.94803244	-1.3918384	1.0	-0.91098994	1.0
GOBP_RESPONSE_TO_STEROL	-1.4690562	0.94378984	-1.3531053	0.9640838	-1.3475242	0.9195084
GOBP_REGULATED_EXOCYTOSIS	-1.4678893	0.9478824	-1.2161971	0.95774436	-1.0401521	1.0
GOBP_MONOSACCHARIDE_METABOLIC_PROCESS	-1.4675367	0.9458524	-0.8541372	1.0	-1.316238	0.96947664
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS	-1.4670278	0.9449959	-1.5167452	0.9713079	-1.0205362	1.0
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT	-1.4668887	0.9414487	-1.2812814	0.9596305	1.262618	0.7975662
GOBP_POSITIVE_REGULATION_OF_HEART_GROWTH	-1.4660561	0.9430729	-0.40306708	1.0	-0.58624226	1.0
GOBP_PROTEIN_LOCALIZATION_TO_EARLY_ENDOSOME	-1.4648982	0.9469993	-0.9044105	0.994247	-1.0616039	1.0
GOBP_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	-1.462417	0.96061707	-0.5700535	0.99916095	0.5933571	0.98855644
GOBP_CARDIAC_MYOFIBRIL_ASSEMBLY	-1.4620429	0.9589251	-0.9222576	0.9867106	-0.481923	1.0
GOBP_INNER_EAR_MORPHOGENESIS	-1.4606862	0.96454734	0.8664721	0.9785426	-1.6469765	0.3103153
GOBP_AXONAL_FASCICULATION	-1.4604287	0.9619737	0.5498201	0.9965292	-0.47674584	0.99919724
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_HYDROGEN_PEROXIDE	-1.4602425	0.95888156	0.80313367	0.9843036	-1.1811315	1.0
GOBP_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION	-1.4599341	0.9567546	-0.8470221	1.0	-1.0100067	1.0
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSPORT	-1.4598935	0.9526551	-1.0253763	0.9928924	0.57890975	0.9904204
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	-1.458939	0.9553402	-1.0992903	0.96735054	-1.4064822	0.85135794
GOBP_REGULATION_OF_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	-1.4580735	0.9573393	-0.64518124	0.99439263	0.6546696	0.98649085
GOBP_SKELETAL_MUSCLE_CONTRACTION	-1.4577053	0.9556761	0.6175262	0.99723005	-0.46984082	0.9996174
GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	-1.4572389	0.9547817	0.82870615	0.9700318	-0.6689199	1.0
GOBP_MYELOID_DENDRITIC_CELL_DIFFERENTIATION	-1.4571536	0.95109	0.8049571	0.98239493	-1.0120592	1.0
GOBP_POSITIVE_REGULATION_OF_PODOSOME_ASSEMBLY	-1.4562881	0.9530612	-1.3224641	0.93378896	-0.57139003	1.0
GOBP_ENDOSOMAL_TRANSPORT	-1.455494	0.95450336	0.74317545	0.9846144	-1.2794636	1.0
GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION	-1.4550639	0.95339155	-1.5240847	0.97014457	-1.2179937	1.0
GOBP_INTERNEURON_MIGRATION	-1.4547367	0.95149	0.84208447	0.9718317	-0.9208221	1.0
GOBP_REGULATION_OF_ICOSANOID_SECRETION	-1.4541247	0.9517495	-1.2612242	0.9695577	-1.3846046	0.9086808
GOBP_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DEVELOPMENT	-1.4529307	0.9561746	0.8446398	0.97328055	-1.1438081	1.0
GOBP_INTRACELLULAR_TRANSPORT_OF_VIRUS	-1.4526631	0.9539306	-1.2389586	0.96518034	0.7545651	0.969808
GOBP_MUCOSA_ASSOCIATED_LYMPHOID_TISSUE_DEVELOPMENT	-1.451887	0.95524293	-1.4727	0.9642674	-1.3358741	0.93194675
GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	-1.4502426	0.96301305	0.98918533	0.97040045	-1.0113294	1.0
GOBP_LYSOSOMAL_TRANSPORT	-1.4490471	0.9673841	-0.8098275	1.0	-0.8036423	1.0
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	-1.4490387	0.96330345	-0.93691003	0.9905882	0.6002714	0.9907083
GOBP_REGULATION_OF_NUCLEOTIDE_EXCISION_REPAIR	-1.4484304	0.9635171	-0.9847828	0.987104	-0.5543874	1.0
GOBP_CHONDROITIN_SULFATE_METABOLIC_PROCESS	-1.4477273	0.9644656	-0.93660617	0.9892805	0.59576774	0.9887602
GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS	-1.4476712	0.9607634	-1.4269762	1.0	-1.3536621	0.9060556
GOBP_LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS	-1.4476589	0.95679903	-1.5749319	0.88524556	-1.0457355	1.0
GOBP_MICROTUBULE_DEPOLYMERIZATION	-1.4472982	0.95536613	0.58728546	0.9965751	0.65874636	0.98495233
GOBP_POSITIVE_REGULATION_OF_CHROMATIN_BINDING	-1.4470159	0.9533729	0.7556942	0.9834396	1.2150878	0.8113799
GOBP_POSITIVE_REGULATION_OF_ORGAN_GROWTH	-1.4470046	0.94948524	-0.40740654	1.0	-0.5764262	1.0
GOBP_NEUROMUSCULAR_PROCESS	-1.446503	0.9491034	0.9421775	0.9740102	-1.1546329	1.0
GOBP_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY	-1.4463298	0.94641125	-1.1671999	0.9469427	-0.7959271	1.0
GOBP_FOCAL_ADHESION_ASSEMBLY	-1.4453875	0.9490802	-1.3763635	0.9857682	-0.81616133	1.0
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	-1.4443259	0.95265913	0.75527155	0.98368424	-0.7392244	1.0
GOBP_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DIFFERENTIATION	-1.4429725	0.9582494	0.8472531	0.9736136	-1.1436111	1.0
GOBP_PROGRAMMED_CELL_DEATH_IN_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	-1.4427917	0.9556283	0.98771596	0.9725117	-1.0324757	1.0
GOBP_SKIN_MORPHOGENESIS	-1.4420795	0.9567286	-1.233249	0.9593334	-0.7849696	1.0
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_SYNTHESIS_DEPENDENT_STRAND_ANNEALING	-1.4413388	0.9581417	-1.6424683	0.85572517	-0.87502265	1.0
GOBP_POSITIVE_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	-1.4409531	0.95700866	0.41776586	1.0	-1.3209083	0.9538578
GOBP_CEREBELLAR_CORTEX_MORPHOGENESIS	-1.4397551	0.96158034	0.6829777	0.99127156	-1.0916032	1.0
GOBP_NEGATIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	-1.4397494	0.95779043	1.0847254	0.9415092	-1.0555658	1.0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_EARLY_ENDOSOME	-1.4395608	0.9552741	-0.7065637	0.995888	-0.542399	1.0
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS	-1.4388628	0.9563517	-1.08887	0.96965617	-0.62455344	1.0
GOBP_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	-1.4386768	0.95385337	-0.7594815	0.991488	-1.2214609	1.0
GOBP_GLUCOSE_METABOLIC_PROCESS	-1.4386643	0.9502036	-0.91261506	0.9931902	-1.3393676	0.92247653
